,0
2784201334,60
2481410827,47
3182396570,23
2796408411,0
550218448,27
1570956111,77
2588605027,27
4294924655,15
3445419728,4
2645934274,5
582941081,0
669776709,1
3655065349,27
192214591,47
29111804,4
705697355,36
3612679800,5
2596068451,47
3122972162,27
1497638294,27
2671696570,6
2837833343,41
317673318,47
2037083914,15
539538961,4
1943931031,33
4188949701,27
1385581107,61
3054887119,15
2616268870,4
3570520647,47
1637328129,27
2105326924,15
2198033169,27
1202878152,27
2854792848,11
753705315,15
309367524,27
1133921844,15
2984433776,4
580105876,74
596374507,23
3733550837,41
3892135313,4
1664305878,46
3987333791,4
790625924,36
1234599881,46
851690795,46
3227168547,46
3162202677,46
13165604,5
412607989,27
1905370086,27
3960140017,5
3680625360,11
686698687,36
2856575266,4
2903254226,4
3121827929,4
2601165687,2
3878026037,27
334969650,27
433330365,27
2182700361,47
2584611847,27
2577778241,4
764186525,15
824149048,27
3287171207,27
3495673355,27
415782894,27
2715154069,27
1107656627,51
3393232260,27
3178048036,15
1528412468,15
1137256667,15
3736186930,27
3240674203,49
804579210,23
2185622015,27
523107890,15
4105660651,4
778992242,64
2811018393,15
234665764,49
1430238478,4
765646626,15
1335207100,4
134334590,4
2305997389,15
4150453272,4
3722641608,41
850144627,41
4283666860,4
3804355030,58
2682049340,20
1246572757,20
3136668093,20
1945753265,46
2380305456,50
1007944705,46
3074591455,62
3497010573,0
2433696688,47
844148864,15
1369660302,46
3215262642,46
2733810084,5
3998533419,47
1616744080,4
3994925200,63
1989496108,96
3948105767,4
3639837210,27
2402560248,64
720654480,27
838740676,1
3385497005,5
1870841796,27
672201504,4
4045106119,4
1277604731,4
2102782405,27
2833999276,4
2406878118,27
773932435,47
520464111,15
378458871,27
1952374116,4
3043619397,64
3935678152,27
3722728635,27
150457155,15
1170351744,27
259083857,27
3086383701,27
684769876,41
3807504119,15
3944910654,15
2649840432,0
3670402749,40
932880652,11
2113337149,15
4284429277,4
2333731082,15
1355901833,2
1307911768,4
4156923885,27
2586727120,1
3287603461,27
1076230410,25
2753777757,51
356506228,15
48660008,5
4086818045,64
944626101,73
3209644722,6
3539210486,15
