,0
2784201334,0
2481410827,0
3182396570,23
2796408411,0
550218448,22
1570956111,0
2588605027,22
4294924655,6
3445419728,2
2645934274,4
582941081,0
669776709,1
3655065349,22
192214591,0
29111804,2
705697355,0
3612679800,4
2596068451,0
3122972162,22
1497638294,22
2671696570,15
2837833343,0
317673318,0
2037083914,6
539538961,2
1943931031,34
4188949701,22
1385581107,0
3054887119,6
2616268870,2
3570520647,0
1637328129,22
2105326924,6
2198033169,22
1202878152,22
2854792848,12
753705315,6
309367524,22
1133921844,6
2984433776,2
580105876,0
596374507,23
3733550837,0
3892135313,2
1664305878,32
3987333791,2
790625924,0
1234599881,32
851690795,32
3227168547,32
3162202677,32
13165604,4
412607989,22
1905370086,22
3960140017,4
3680625360,12
686698687,0
2856575266,2
2903254226,2
3121827929,2
2601165687,7
3878026037,22
334969650,22
433330365,22
2182700361,0
2584611847,22
2577778241,2
764186525,6
824149048,22
3287171207,22
3495673355,22
415782894,22
2715154069,22
1107656627,38
3393232260,22
3178048036,6
1528412468,6
1137256667,6
3736186930,22
3240674203,0
804579210,23
2185622015,22
523107890,6
4105660651,2
778992242,0
2811018393,6
234665764,0
1430238478,2
765646626,6
1335207100,2
134334590,2
2305997389,6
4150453272,2
3722641608,0
850144627,0
4283666860,2
3804355030,0
2682049340,25
1246572757,25
3136668093,25
1945753265,32
2380305456,0
1007944705,32
3074591455,0
3497010573,0
2433696688,0
844148864,6
1369660302,32
3215262642,32
2733810084,4
3998533419,0
1616744080,2
3994925200,0
1989496108,0
3948105767,2
3639837210,22
2402560248,0
720654480,22
838740676,1
3385497005,4
1870841796,22
672201504,2
4045106119,2
1277604731,2
2102782405,22
2833999276,2
2406878118,22
773932435,0
520464111,6
378458871,22
1952374116,2
3043619397,0
3935678152,22
3722728635,22
150457155,6
1170351744,22
259083857,22
3086383701,22
684769876,0
3807504119,6
3944910654,6
2649840432,0
3670402749,31
932880652,12
2113337149,6
4284429277,2
2333731082,6
1355901833,7
1307911768,2
4156923885,22
2586727120,1
3287603461,22
1076230410,35
2753777757,38
356506228,6
48660008,4
4086818045,0
944626101,0
3209644722,15
3539210486,6
2185558448,0
126913671,0
2593915864,2
2202302264,25
3242025228,25
1470127042,32
3628164617,25
84355805,0
1951499885,25
813620156,2
1275026549,0
3378126650,32
2112144778,32
2266347051,38
1068102371,2
1318629763,0
3470922769,13
1675233149,0
261780183,0
1395213715,2
3940448589,2
2043745909,0
2170306803,2
3295802467,22
3551479515,2
2209201017,22
3279143130,22
2122034477,22
1656738769,22
2010287558,22
66238809,4
1664454819,12
2461277679,32
3425265925,22
1351082946,22
1721252270,22
3993445158,22
1896731263,0
1890727541,22
1643175513,2
1262603797,6
3472842612,22
3834229013,2
3564899608,0
3549829526,32
209486893,2
873370726,35
3945350005,22
980484206,22
833262623,4
1653285804,0
1556332804,0
2876829721,22
3568521280,6
993771785,0
2240409597,0
610266074,6
2730733241,22
474811707,22
1987708263,22
523229533,2
1518757253,22
2647707382,6
3598980806,0
3347643937,2
262289841,22
134539769,22
146391813,22
2005030816,6
267459326,22
619869708,6
3991337584,22
3258707704,0
4187616436,4
3518416187,22
609113281,22
2192396738,6
2158664337,2
1990794920,6
1254474075,2
991218482,0
213334982,2
800071550,2
892061908,38
3892167704,0
2936789071,22
879727616,22
3361197142,38
2168843647,2
155386722,6
326926640,15
865335843,0
663658574,0
2104795234,6
3885416502,6
2368710343,0
2666929692,7
3836135,21
2633545422,25
918619529,22
3602782436,2
372935507,2
4091336473,0
1747633658,0
947337218,20
2369214966,10
2226427908,1
687963757,34
3449974621,6
4294834649,38
2021949131,22
1951743230,2
3120518763,12
2679485779,19
2090284400,22
2840019146,2
3664961523,22
1338608419,0
1949128669,1
2624000215,22
2721417429,32
3343908602,0
3401534002,3
658443742,22
3607191031,22
1380395289,0
2903867145,0
4129487121,22
4294710591,7
2013650409,22
1914300095,22
3829858221,38
1830269814,26
1930812195,2
3803483461,22
3921937066,22
3504672632,15
2661601747,2
3334625974,0
3731140619,22
3250344670,2
1459859577,23
270926810,0
2510067331,22
1624523609,0
3629153034,22
1817586676,22
3351243966,0
2395786110,0
3668822785,22
671711660,22
1429669076,7
2070789249,22
3444452700,10
2216297614,2
1649462244,23
1862138605,22
2055833637,22
834618045,10
2975577076,6
3543368143,6
2604551232,0
1208165070,22
2473469965,6
758687775,6
4163186309,0
1953998130,22
820925103,22
345558413,22
2045101767,0
4017854863,2
2398053090,12
4046373707,12
3129511397,22
4184055309,22
2088906973,0
2133906593,4
3844043701,22
1061845826,22
236501847,22
2281396683,22
3643671268,6
86295093,2
1105254676,0
2104229848,2
1673944311,22
4071404007,2
570270911,22
594762193,7
3249046480,0
4167050806,6
2492874153,6
3160105473,6
2711615258,7
3737799640,22
1616547712,6
3877216049,23
2163066761,6
174946527,6
639194941,0
3371678177,18
1589333211,22
586019950,7
23857323,0
3524386800,6
4279879902,12
2433720083,10
2747814174,26
2345593338,0
2067381329,0
2171798683,22
1117694461,2
3956654542,2
4111955889,22
1484255394,2
3079110359,22
2659450769,6
3843266387,6
3059303674,22
273821784,0
4011866570,22
3601123532,0
3683739024,6
374012481,6
2145742797,22
1676040803,38
4252473376,22
2378705384,22
1679380226,24
4019891076,2
3719528423,0
1395654090,22
430167634,39
3537044611,6
1675520641,20
2227449508,6
2690601538,6
2927600560,2
1385619915,6
1658196114,6
702104300,32
4107128843,0
3544412910,2
1233916683,0
2207402739,32
3567600155,14
1044072492,25
2002479871,32
876935938,2
2403534701,2
3881471220,2
951105447,0
3823820238,2
3330660549,32
2962339326,11
612651043,0
2161169374,12
950793328,22
1423072253,0
2630581680,0
2205916085,7
3866377048,32
102057490,32
3859592149,34
725412651,27
53439703,0
2872135792,2
2252300477,4
2416397024,0
2174573965,0
2544241979,3
3591766451,22
1856289205,2
3571560093,0
899416621,14
2347798689,2
904366077,22
1739620392,22
3752313735,12
3554142298,2
1119925862,33
2344099114,17
1075836104,0
647915202,22
2474948188,16
1068567044,22
889648843,2
2414096067,0
2666063745,2
3485328432,2
3777684881,2
4264131678,22
3404210023,22
3961680230,22
4075096309,2
1937072385,2
2213718057,2
867328516,3
3519240888,7
251449600,22
3170744699,2
2110823665,39
4247626286,2
3891133201,12
2398611272,2
2313260282,6
211430949,8
2737717180,0
1323339224,0
4084860991,24
2389333602,22
237312198,6
1089714447,6
2827565319,2
2943412190,22
1901667760,6
303761955,1
3205146286,22
1824910489,22
2367442181,37
2818457886,0
184037041,12
1843353576,22
2525665409,0
271708905,0
725229586,23
1501424555,6
3653678083,22
1052442196,6
2446397090,22
1263751981,0
4147654179,2
2441369771,6
1049431749,6
1585562943,22
4166438736,22
2409365321,35
2900690324,2
3295921206,7
228742031,6
993869617,20
1354555464,22
2328357237,29
1499864419,2
3891589207,6
400469943,6
3403483080,22
30263917,22
1433520829,0
3903859920,22
2558866020,6
2347188215,4
3117808936,6
3450201378,4
3646536945,7
3123694740,22
590855642,22
3578632918,0
3641756381,0
2575303403,4
1392332122,6
1103524517,22
1347482901,6
370050636,22
1513815217,6
2314544476,0
1499653481,7
125244010,22
1112059122,22
2135631895,22
1195496563,22
1602793743,9
126212726,22
3240017497,6
1230898360,22
2598526829,22
119718890,22
3925193924,6
4242719322,2
1066972905,20
3815745457,22
4259006284,22
3650251675,22
2536891872,6
2336485053,22
1149672129,7
3675528242,17
1313394435,2
1647687859,0
3064149130,6
1243952040,6
1781522162,38
2262437239,2
1466934152,2
626476092,25
2989979638,22
347259932,6
2727173753,22
1210246507,6
297224907,22
669486057,0
4011920689,6
3912813697,6
1257991985,22
4141927486,0
899387713,22
2239880103,0
774276116,0
1042808217,6
2917452774,0
740744780,2
760894253,39
374284772,6
2913859608,6
2213258027,0
987771288,22
3054639210,6
692319584,2
274310268,0
3125050387,25
662065953,2
2593902211,32
4215605592,2
4053944855,32
1152977332,7
937842024,32
3923770475,25
2179488862,2
3787124631,7
1873388440,2
4087155639,2
1243573724,7
1554212594,32
4224173189,32
348908398,2
3412233622,25
761554025,16
3440698984,0
1857978363,0
3523327623,15
1306146919,2
2058801001,18
1844962848,22
2744322274,7
3925403777,38
4042442556,22
2906143578,0
1228353559,0
810705690,0
2849298668,38
1739020027,0
3718454282,2
2787044691,2
2382377469,0
1516224961,7
3338108770,2
4009218771,0
246529993,38
1043540890,0
3941794397,1
3277516516,0
3170788932,2
3401560540,22
1677403140,0
3316981866,0
1151803568,22
3142607275,22
496160166,22
4010305606,22
3657130505,22
1007863595,38
1002329174,22
2952895973,38
3059319080,22
3610381899,2
1218456180,2
3558977715,2
748169509,0
2104047702,0
2682888678,0
2794759181,22
3469900052,22
2663636579,22
4199829333,22
595718514,2
2579576033,0
955131266,0
487028478,0
3519765108,0
4056232577,1
65405455,0
321334615,22
1395227806,22
720117918,2
369213537,12
2464169849,0
153581770,22
2502497313,0
1544724681,22
2098210693,0
2285419753,0
1388731014,22
3600375973,22
1197591496,0
4039696145,22
1843136812,22
3791121788,12
1091578663,6
3351971109,0
3545175125,0
3289672658,22
1303425680,22
3477678588,0
2645038556,22
2881535332,6
1402462712,2
601846415,22
253239475,2
2787910246,6
879266005,0
2495034724,6
1642305155,6
3683063352,0
1115224114,22
2704831261,0
51378965,22
2870201280,15
2825943251,20
623748621,22
1805216837,13
733566533,6
2246079254,12
4088072072,22
4129621097,0
1935031434,22
60358093,22
2457602895,22
1204231885,0
1765991500,22
2598651230,6
766710595,0
111563582,2
4039540982,6
3430541226,6
1360336961,0
2761548411,6
2397815898,22
2785063322,6
898275569,6
340803306,6
956512076,12
1767525875,22
2503269274,22
591587546,6
2984946930,6
2397890393,22
2604467754,2
1539483874,6
2798816840,6
3472538457,22
1444827475,1
3170909080,12
1178840900,0
53565603,7
2685006567,22
4000652527,0
2378805562,22
2139003767,32
18979008,22
3488326656,22
2673911499,0
3579175298,22
2516092308,2
1383982240,6
2544944455,2
2338130545,22
3067722224,6
2450387696,6
1895161408,6
515243475,6
2174245195,23
212878766,4
3772234317,12
4010525553,6
1687174654,22
1566785292,6
1624966388,0
1686626011,24
2522470135,1
3202762480,6
2918890467,35
3676376782,38
2833864835,6
3198299577,6
1764807997,22
1184821210,2
1401651059,12
4234004917,2
4173448555,0
2952227898,0
202029554,2
3602829010,0
4017711329,15
1422000060,2
2046939440,12
1616773449,2
4175510221,2
1283043481,12
1079667974,6
2658185885,6
2049186856,22
1505160177,2
194992793,22
1708726945,6
3600307092,12
3868096548,6
2938758330,0
2009874398,22
4263833690,22
3470136303,22
101701162,2
633322805,22
1141875853,6
2443461087,7
4045079125,22
3510094859,7
3493024983,25
3140509313,2
305944639,6
16466164,22
1123940162,9
2883572833,2
2914485167,0
3446611004,6
3927880286,22
4205094760,6
3988806797,2
168655826,6
2963438707,6
4284776833,0
2724515572,6
4275199815,6
196325593,6
211266905,4
2090537547,2
3829506261,2
2471871948,6
2400326743,22
3694023266,2
2546420077,2
2537862279,6
129024365,0
3419655786,22
3091878969,2
3955356253,2
1024534383,2
4121868391,6
1751885515,6
3085521554,6
2873474889,0
1881319793,6
89361188,2
4089598157,2
2681122085,0
2055578446,38
4016271999,20
2077252255,6
1011098683,6
2231004828,6
2933301797,6
52648050,7
394440196,0
2543479975,0
3465744414,0
3319195729,2
371509285,0
3789111404,3
1745035589,30
1790206179,6
3234540836,6
1104795010,23
826517866,2
924828621,0
930586467,23
3778432605,6
3414099556,6
3342660723,7
1288691811,2
2005623794,0
1067211428,32
630191877,0
1104519922,2
73949845,32
1263827862,25
3762195145,23
2251596032,23
1346148156,23
3550606813,32
159304573,23
579398133,2
1034686110,0
2989603507,25
2060501517,25
2114365016,23
2507929057,1
3124432884,0
1086807324,2
1060261668,38
2448477238,9
1371834877,0
4173950198,25
250519133,32
3996888924,0
3854508531,25
1216972856,32
1194377474,32
3524284693,25
1673600860,32
3787494745,21
3593390970,32
807791123,22
1477620711,2
763130546,32
1356854099,0
3058944116,0
4133875492,21
1857245367,32
494279820,25
1197691581,4
1995397845,32
2687989662,10
3856330558,0
1609318147,32
2851128385,21
2825040280,0
1397681051,32
