,0
2784201334,60
2481410827,37
3182396570,25
2796408411,99
550218448,17
1570956111,96
2588605027,17
4294924655,10
3445419728,1
2645934274,13
582941081,112
669776709,2
3655065349,17
192214591,37
29111804,1
705697355,41
3612679800,13
2596068451,37
3122972162,17
1497638294,17
2671696570,5
2837833343,51
317673318,37
2037083914,10
539538961,1
1943931031,32
4188949701,17
1385581107,61
3054887119,10
2616268870,1
3570520647,37
1637328129,17
2105326924,10
2198033169,17
1202878152,17
2854792848,14
753705315,10
309367524,17
1133921844,10
2984433776,1
580105876,78
596374507,25
3733550837,51
3892135313,1
1664305878,54
3987333791,1
790625924,41
1234599881,54
851690795,54
3227168547,54
3162202677,54
13165604,13
412607989,17
1905370086,17
3960140017,13
3680625360,14
686698687,41
2856575266,1
2903254226,1
3121827929,1
2601165687,3
3878026037,17
334969650,17
433330365,17
2182700361,37
2584611847,17
2577778241,1
764186525,10
824149048,17
3287171207,17
3495673355,17
415782894,17
2715154069,17
1107656627,33
3393232260,17
3178048036,10
1528412468,10
1137256667,10
3736186930,17
3240674203,30
804579210,25
2185622015,17
523107890,10
4105660651,1
778992242,68
2811018393,10
234665764,30
1430238478,1
765646626,10
1335207100,1
134334590,1
2305997389,10
4150453272,1
3722641608,51
850144627,51
4283666860,1
3804355030,59
2682049340,11
1246572757,11
3136668093,11
1945753265,54
2380305456,47
1007944705,54
3074591455,67
3497010573,112
2433696688,37
844148864,10
1369660302,54
3215262642,54
2733810084,13
3998533419,37
1616744080,1
3994925200,52
1989496108,93
3948105767,1
3639837210,17
2402560248,68
720654480,17
838740676,2
3385497005,13
1870841796,17
672201504,1
4045106119,1
1277604731,1
2102782405,17
2833999276,1
2406878118,17
773932435,37
520464111,10
378458871,17
1952374116,1
3043619397,68
3935678152,17
3722728635,17
150457155,10
1170351744,17
259083857,17
3086383701,17
684769876,51
3807504119,10
3944910654,10
2649840432,112
3670402749,34
932880652,14
2113337149,10
4284429277,1
2333731082,10
1355901833,3
1307911768,1
4156923885,17
2586727120,2
3287603461,17
1076230410,43
2753777757,33
356506228,10
48660008,13
4086818045,68
944626101,64
3209644722,5
3539210486,10
2185558448,42
126913671,112
2593915864,1
2202302264,11
3242025228,11
1470127042,54
3628164617,11
84355805,59
1951499885,11
813620156,1
1275026549,55
3378126650,54
2112144778,54
2266347051,33
1068102371,1
1318629763,68
3470922769,8
1675233149,93
261780183,99
1395213715,1
3940448589,1
2043745909,30
2170306803,1
3295802467,17
3551479515,1
2209201017,17
3279143130,17
2122034477,17
1656738769,17
2010287558,17
66238809,13
1664454819,14
2461277679,54
3425265925,17
1351082946,17
1721252270,17
3993445158,17
1896731263,68
1890727541,17
1643175513,1
1262603797,10
3472842612,17
3834229013,1
3564899608,62
3549829526,54
209486893,1
873370726,43
3945350005,17
980484206,17
833262623,13
1653285804,37
1556332804,68
2876829721,17
3568521280,10
993771785,112
2240409597,67
610266074,10
2730733241,17
474811707,17
1987708263,17
523229533,1
1518757253,17
2647707382,10
3598980806,37
3347643937,1
262289841,17
134539769,17
146391813,17
2005030816,10
267459326,17
619869708,10
3991337584,17
3258707704,112
4187616436,13
3518416187,17
609113281,17
2192396738,10
2158664337,1
1990794920,10
1254474075,1
991218482,112
213334982,1
800071550,1
892061908,33
3892167704,112
2936789071,17
879727616,17
3361197142,33
2168843647,1
155386722,10
326926640,5
865335843,68
663658574,50
2104795234,10
3885416502,10
2368710343,74
2666929692,3
3836135,0
2633545422,11
918619529,17
3602782436,1
372935507,1
4091336473,40
1747633658,96
947337218,29
2369214966,12
2226427908,2
687963757,32
3449974621,10
4294834649,33
2021949131,17
1951743230,1
3120518763,14
2679485779,22
2090284400,17
2840019146,1
3664961523,17
1338608419,112
1949128669,2
2624000215,17
2721417429,54
3343908602,68
3401534002,4
658443742,17
3607191031,17
1380395289,68
2903867145,68
4129487121,17
4294710591,3
2013650409,17
1914300095,17
3829858221,33
1830269814,20
1930812195,1
3803483461,17
3921937066,17
3504672632,5
2661601747,1
3334625974,37
3731140619,17
3250344670,1
1459859577,25
270926810,37
2510067331,17
1624523609,112
3629153034,17
1817586676,17
3351243966,37
2395786110,50
3668822785,17
671711660,17
1429669076,3
2070789249,17
3444452700,12
2216297614,1
1649462244,25
1862138605,17
2055833637,17
834618045,12
2975577076,10
3543368143,10
2604551232,30
1208165070,17
2473469965,10
758687775,10
4163186309,57
1953998130,17
820925103,17
345558413,17
2045101767,78
4017854863,1
2398053090,14
4046373707,14
3129511397,17
4184055309,17
2088906973,68
2133906593,13
3844043701,17
1061845826,17
236501847,17
2281396683,17
3643671268,10
86295093,1
1105254676,64
2104229848,1
1673944311,17
4071404007,1
570270911,17
594762193,3
3249046480,112
4167050806,10
2492874153,10
3160105473,10
2711615258,3
3737799640,17
1616547712,10
3877216049,25
2163066761,10
174946527,10
639194941,68
3371678177,16
1589333211,17
586019950,3
23857323,80
3524386800,10
4279879902,14
2433720083,12
2747814174,20
2345593338,74
2067381329,41
2171798683,17
1117694461,1
3956654542,1
4111955889,17
1484255394,1
3079110359,17
2659450769,10
3843266387,10
3059303674,17
273821784,68
4011866570,17
3601123532,41
3683739024,10
374012481,10
2145742797,17
1676040803,33
4252473376,17
2378705384,17
1679380226,24
4019891076,1
3719528423,82
1395654090,17
430167634,31
3537044611,10
1675520641,29
2227449508,10
2690601538,10
2927600560,1
1385619915,10
1658196114,10
702104300,54
4107128843,47
3544412910,1
1233916683,67
2207402739,54
3567600155,19
1044072492,11
2002479871,54
876935938,1
2403534701,1
3881471220,1
951105447,112
3823820238,1
3330660549,54
2962339326,9
612651043,68
2161169374,14
950793328,17
1423072253,37
2630581680,89
2205916085,3
3866377048,54
102057490,54
3859592149,32
725412651,27
53439703,76
2872135792,1
2252300477,13
2416397024,62
2174573965,41
2544241979,4
3591766451,17
1856289205,1
3571560093,64
899416621,19
2347798689,1
904366077,17
1739620392,17
3752313735,14
3554142298,1
1119925862,39
2344099114,15
1075836104,68
647915202,17
2474948188,23
1068567044,17
889648843,1
2414096067,41
2666063745,1
3485328432,1
3777684881,1
4264131678,17
3404210023,17
3961680230,17
4075096309,1
1937072385,1
2213718057,1
867328516,4
3519240888,3
251449600,17
3170744699,1
2110823665,31
4247626286,1
3891133201,14
2398611272,1
2313260282,10
211430949,18
2737717180,37
1323339224,37
4084860991,24
2389333602,17
237312198,10
1089714447,10
2827565319,1
2943412190,17
1901667760,10
303761955,2
3205146286,17
1824910489,17
2367442181,46
2818457886,37
184037041,14
1843353576,17
2525665409,112
271708905,78
725229586,25
1501424555,10
3653678083,17
1052442196,10
2446397090,17
1263751981,68
4147654179,1
2441369771,10
1049431749,10
1585562943,17
4166438736,17
2409365321,43
2900690324,1
3295921206,3
228742031,10
993869617,29
1354555464,17
2328357237,35
1499864419,1
3891589207,10
400469943,10
3403483080,17
30263917,17
1433520829,30
3903859920,17
2558866020,10
2347188215,13
3117808936,10
3450201378,13
3646536945,3
3123694740,17
590855642,17
3578632918,112
3641756381,47
2575303403,13
1392332122,10
1103524517,17
1347482901,10
370050636,17
1513815217,10
2314544476,87
1499653481,3
125244010,17
1112059122,17
2135631895,17
1195496563,17
1602793743,7
126212726,17
3240017497,10
1230898360,17
2598526829,17
119718890,17
3925193924,10
4242719322,1
1066972905,29
3815745457,17
4259006284,17
3650251675,17
2536891872,10
2336485053,17
1149672129,3
3675528242,15
1313394435,1
1647687859,68
3064149130,10
1243952040,10
1781522162,33
2262437239,1
1466934152,1
626476092,11
2989979638,17
347259932,10
2727173753,17
1210246507,10
297224907,17
669486057,78
4011920689,10
3912813697,10
1257991985,17
4141927486,57
899387713,17
2239880103,62
774276116,112
1042808217,10
2917452774,68
740744780,1
760894253,31
374284772,10
2913859608,10
2213258027,51
987771288,17
3054639210,10
692319584,1
274310268,68
3125050387,11
662065953,1
2593902211,54
4215605592,1
4053944855,54
1152977332,3
937842024,54
3923770475,11
2179488862,1
3787124631,3
1873388440,1
4087155639,1
1243573724,3
1554212594,54
4224173189,54
348908398,1
3412233622,11
761554025,23
3440698984,72
1857978363,41
3523327623,5
1306146919,1
2058801001,16
1844962848,17
2744322274,3
3925403777,33
4042442556,17
2906143578,41
1228353559,97
810705690,67
2849298668,33
1739020027,37
3718454282,1
