,0
2784201334,58
2481410827,51
3182396570,17
2796408411,106
550218448,21
1570956111,100
2588605027,21
4294924655,11
3445419728,1
2645934274,9
582941081,121
669776709,2
3655065349,21
192214591,51
29111804,1
705697355,46
3612679800,9
2596068451,51
3122972162,21
1497638294,21
2671696570,8
2837833343,53
317673318,51
2037083914,11
539538961,1
1943931031,34
4188949701,21
1385581107,55
3054887119,11
2616268870,1
3570520647,51
1637328129,21
2105326924,11
2198033169,21
1202878152,21
2854792848,13
753705315,11
309367524,21
1133921844,11
2984433776,1
580105876,69
596374507,17
3733550837,53
3892135313,1
1664305878,40
3987333791,1
790625924,46
1234599881,40
851690795,40
3227168547,40
3162202677,40
13165604,9
412607989,21
1905370086,21
3960140017,9
3680625360,13
686698687,46
2856575266,1
2903254226,1
3121827929,1
2601165687,10
3878026037,21
334969650,21
433330365,21
2182700361,51
2584611847,21
2577778241,1
764186525,11
824149048,21
3287171207,21
3495673355,21
415782894,21
2715154069,21
1107656627,39
3393232260,21
3178048036,11
1528412468,11
1137256667,11
3736186930,21
3240674203,43
804579210,17
2185622015,21
523107890,11
4105660651,1
778992242,62
2811018393,11
234665764,43
1430238478,1
765646626,11
1335207100,1
134334590,1
2305997389,11
4150453272,1
3722641608,53
850144627,53
4283666860,1
3804355030,64
2682049340,19
1246572757,19
3136668093,19
1945753265,40
2380305456,56
1007944705,40
3074591455,71
3497010573,121
2433696688,51
844148864,11
1369660302,40
3215262642,40
2733810084,9
3998533419,51
1616744080,1
3994925200,61
1989496108,83
3948105767,1
3639837210,21
2402560248,62
720654480,21
838740676,2
3385497005,9
1870841796,21
672201504,1
4045106119,1
1277604731,1
2102782405,21
2833999276,1
2406878118,21
773932435,51
520464111,11
378458871,21
1952374116,1
3043619397,62
3935678152,21
3722728635,21
150457155,11
1170351744,21
259083857,21
3086383701,21
684769876,53
3807504119,11
3944910654,11
2649840432,121
3670402749,26
932880652,13
2113337149,11
4284429277,1
2333731082,11
1355901833,10
1307911768,1
4156923885,21
2586727120,2
3287603461,21
1076230410,44
2753777757,39
356506228,11
48660008,9
4086818045,62
944626101,49
3209644722,8
3539210486,11
2185558448,35
126913671,121
2593915864,1
2202302264,19
3242025228,19
1470127042,40
3628164617,19
84355805,64
1951499885,19
813620156,1
1275026549,50
3378126650,40
2112144778,40
2266347051,39
1068102371,1
1318629763,62
3470922769,4
1675233149,83
261780183,106
1395213715,1
3940448589,1
2043745909,43
2170306803,1
3295802467,21
3551479515,1
2209201017,21
3279143130,21
2122034477,21
1656738769,21
2010287558,21
66238809,9
1664454819,13
2461277679,40
3425265925,21
1351082946,21
1721252270,21
3993445158,21
1896731263,62
1890727541,21
1643175513,1
1262603797,11
3472842612,21
3834229013,1
3564899608,68
3549829526,40
209486893,1
873370726,44
3945350005,21
980484206,21
833262623,9
1653285804,51
1556332804,62
2876829721,21
3568521280,11
993771785,194
2240409597,71
610266074,11
2730733241,21
474811707,21
1987708263,21
523229533,1
1518757253,21
2647707382,11
3598980806,51
3347643937,1
262289841,21
134539769,21
146391813,21
2005030816,11
267459326,21
619869708,11
3991337584,21
3258707704,121
4187616436,9
3518416187,21
609113281,21
2192396738,11
2158664337,1
1990794920,11
1254474075,1
991218482,176
213334982,1
800071550,1
892061908,39
3892167704,121
2936789071,21
879727616,21
3361197142,39
2168843647,1
155386722,11
326926640,8
865335843,62
663658574,45
2104795234,11
3885416502,11
2368710343,86
2666929692,10
3836135,29
2633545422,19
918619529,21
3602782436,1
372935507,1
4091336473,57
1747633658,100
947337218,24
2369214966,7
2226427908,2
687963757,34
3449974621,11
4294834649,39
2021949131,21
1951743230,1
3120518763,13
2679485779,32
2090284400,21
2840019146,1
3664961523,21
1338608419,194
1949128669,2
2624000215,21
2721417429,40
3343908602,62
3401534002,3
658443742,21
3607191031,21
1380395289,62
2903867145,62
4129487121,21
4294710591,10
2013650409,21
1914300095,21
3829858221,39
1830269814,22
1930812195,1
3803483461,21
3921937066,21
3504672632,8
2661601747,1
3334625974,51
3731140619,21
3250344670,1
1459859577,17
270926810,51
2510067331,21
1624523609,194
3629153034,21
1817586676,21
3351243966,51
2395786110,45
3668822785,21
671711660,21
1429669076,10
2070789249,21
3444452700,7
2216297614,1
1649462244,17
1862138605,21
2055833637,21
834618045,7
2975577076,11
3543368143,11
2604551232,43
1208165070,21
2473469965,11
758687775,11
4163186309,63
1953998130,21
820925103,21
345558413,21
2045101767,69
4017854863,1
2398053090,13
4046373707,13
3129511397,21
4184055309,21
2088906973,62
2133906593,9
3844043701,21
1061845826,21
236501847,21
2281396683,21
3643671268,11
86295093,1
1105254676,49
2104229848,1
1673944311,21
4071404007,1
570270911,21
594762193,10
3249046480,121
4167050806,11
2492874153,11
3160105473,11
2711615258,10
3737799640,21
1616547712,11
3877216049,17
2163066761,11
174946527,11
639194941,62
3371678177,16
1589333211,21
586019950,10
23857323,90
3524386800,11
4279879902,13
2433720083,7
2747814174,22
2345593338,86
2067381329,46
2171798683,21
1117694461,1
3956654542,1
4111955889,21
1484255394,1
3079110359,21
2659450769,11
3843266387,11
3059303674,21
273821784,62
4011866570,21
3601123532,46
3683739024,11
374012481,11
2145742797,21
1676040803,39
4252473376,21
2378705384,21
1679380226,28
4019891076,1
3719528423,121
1395654090,21
430167634,33
3537044611,11
1675520641,24
2227449508,11
2690601538,11
2927600560,1
1385619915,11
1658196114,11
702104300,40
4107128843,56
3544412910,1
1233916683,71
2207402739,40
3567600155,23
1044072492,19
2002479871,40
876935938,1
2403534701,1
3881471220,1
951105447,121
3823820238,1
3330660549,40
2962339326,14
612651043,62
2161169374,13
950793328,21
1423072253,51
2630581680,92
2205916085,10
3866377048,40
102057490,40
3859592149,34
725412651,36
53439703,65
2872135792,1
2252300477,9
2416397024,68
2174573965,46
2544241979,3
3591766451,21
1856289205,1
3571560093,49
899416621,23
2347798689,1
904366077,21
1739620392,21
3752313735,13
3554142298,1
1119925862,30
2344099114,15
1075836104,62
647915202,21
2474948188,12
1068567044,21
889648843,1
2414096067,46
2666063745,1
3485328432,1
3777684881,1
4264131678,21
3404210023,21
3961680230,21
4075096309,1
1937072385,1
2213718057,1
867328516,3
3519240888,10
251449600,21
3170744699,1
2110823665,33
4247626286,1
3891133201,13
2398611272,1
2313260282,11
211430949,25
2737717180,51
1323339224,51
4084860991,28
2389333602,21
237312198,11
1089714447,11
2827565319,1
2943412190,21
1901667760,11
303761955,2
3205146286,21
1824910489,21
2367442181,37
2818457886,51
184037041,13
1843353576,21
2525665409,176
271708905,69
725229586,17
1501424555,11
3653678083,21
1052442196,11
2446397090,21
1263751981,62
4147654179,1
2441369771,11
1049431749,11
1585562943,21
4166438736,21
2409365321,44
2900690324,1
3295921206,10
228742031,11
993869617,24
1354555464,21
2328357237,20
1499864419,1
3891589207,11
400469943,11
3403483080,21
30263917,21
1433520829,43
3903859920,21
2558866020,11
2347188215,9
3117808936,11
3450201378,9
3646536945,10
3123694740,21
590855642,21
3578632918,121
3641756381,56
2575303403,9
1392332122,11
1103524517,21
1347482901,11
370050636,21
1513815217,11
2314544476,98
1499653481,10
125244010,21
1112059122,21
2135631895,21
1195496563,21
1602793743,5
126212726,21
3240017497,11
1230898360,21
2598526829,21
119718890,21
3925193924,11
4242719322,1
1066972905,24
3815745457,21
4259006284,21
3650251675,21
2536891872,11
2336485053,21
1149672129,10
3675528242,15
1313394435,1
1647687859,62
3064149130,11
1243952040,11
1781522162,39
2262437239,1
1466934152,1
626476092,19
2989979638,21
347259932,11
2727173753,21
1210246507,11
297224907,21
669486057,69
4011920689,11
3912813697,11
1257991985,21
4141927486,63
899387713,21
2239880103,68
774276116,121
1042808217,11
2917452774,62
740744780,1
760894253,33
374284772,11
2913859608,11
2213258027,53
987771288,21
