,0
2784201334,39
2481410827,40
3182396570,20
2796408411,87
550218448,13
1570956111,77
2588605027,13
4294924655,11
3445419728,1
2645934274,15
582941081,0
669776709,9
3655065349,13
192214591,40
29111804,1
705697355,33
3612679800,15
2596068451,40
3122972162,13
1497638294,13
2671696570,14
2837833343,0
317673318,40
2037083914,11
539538961,1
1943931031,35
4188949701,13
1385581107,50
3054887119,11
2616268870,1
3570520647,40
1637328129,13
2105326924,11
2198033169,13
1202878152,13
2854792848,7
753705315,11
309367524,13
1133921844,11
2984433776,1
580105876,0
596374507,20
3733550837,0
3892135313,1
1664305878,60
3987333791,1
790625924,33
1234599881,60
851690795,60
3227168547,60
3162202677,60
13165604,15
412607989,13
1905370086,13
3960140017,15
3680625360,7
686698687,33
2856575266,1
2903254226,1
3121827929,1
2601165687,4
3878026037,13
334969650,13
433330365,13
2182700361,40
2584611847,13
2577778241,1
764186525,11
824149048,13
3287171207,13
3495673355,13
415782894,13
2715154069,13
1107656627,49
3393232260,13
3178048036,11
1528412468,11
1137256667,11
3736186930,13
3240674203,44
804579210,20
2185622015,13
523107890,11
4105660651,1
778992242,67
2811018393,11
234665764,44
1430238478,1
765646626,11
1335207100,1
134334590,1
2305997389,11
4150453272,1
3722641608,0
850144627,0
4283666860,1
3804355030,51
2682049340,23
1246572757,23
3136668093,23
1945753265,60
2380305456,56
1007944705,60
3074591455,69
3497010573,0
2433696688,40
844148864,11
1369660302,60
3215262642,60
2733810084,15
3998533419,40
1616744080,1
3994925200,41
1989496108,66
3948105767,1
3639837210,13
2402560248,67
720654480,13
838740676,9
3385497005,15
1870841796,13
672201504,1
4045106119,1
1277604731,1
2102782405,13
2833999276,1
2406878118,13
773932435,40
520464111,11
378458871,13
1952374116,1
3043619397,67
3935678152,13
3722728635,13
150457155,11
1170351744,13
259083857,13
3086383701,13
684769876,0
3807504119,11
3944910654,11
2649840432,0
3670402749,42
932880652,7
2113337149,11
4284429277,1
2333731082,11
1355901833,4
1307911768,1
4156923885,13
2586727120,9
3287603461,13
1076230410,47
2753777757,49
356506228,11
48660008,15
4086818045,67
944626101,57
3209644722,14
3539210486,11
2185558448,52
126913671,0
2593915864,1
2202302264,23
3242025228,23
1470127042,60
3628164617,23
84355805,51
1951499885,23
813620156,1
1275026549,63
3378126650,60
2112144778,60
2266347051,49
1068102371,1
1318629763,67
3470922769,6
1675233149,66
261780183,87
1395213715,1
3940448589,1
2043745909,44
2170306803,1
3295802467,13
3551479515,1
2209201017,13
3279143130,13
2122034477,13
1656738769,13
2010287558,13
66238809,15
1664454819,7
2461277679,60
3425265925,13
1351082946,13
1721252270,13
3993445158,13
1896731263,67
1890727541,13
1643175513,1
1262603797,11
3472842612,13
3834229013,1
