,0
2784201334,56
2481410827,46
3182396570,23
2796408411,113
550218448,11
1570956111,85
2588605027,11
4294924655,5
3445419728,1
2645934274,18
582941081,101
669776709,4
3655065349,11
192214591,46
29111804,1
705697355,39
3612679800,18
2596068451,46
3122972162,11
1497638294,11
2671696570,6
2837833343,55
317673318,46
2037083914,5
539538961,1
1943931031,32
4188949701,11
1385581107,57
3054887119,5
2616268870,1
3570520647,46
1637328129,11
2105326924,5
2198033169,11
1202878152,11
2854792848,16
753705315,5
309367524,11
1133921844,5
2984433776,1
580105876,73
596374507,23
3733550837,55
3892135313,1
1664305878,35
3987333791,1
790625924,39
1234599881,35
851690795,35
3227168547,35
3162202677,35
13165604,18
412607989,11
1905370086,11
3960140017,18
3680625360,16
686698687,39
2856575266,1
2903254226,1
3121827929,1
2601165687,8
3878026037,11
334969650,11
433330365,11
2182700361,46
2584611847,11
2577778241,1
764186525,5
824149048,11
3287171207,11
3495673355,11
415782894,11
2715154069,11
1107656627,27
3393232260,11
3178048036,5
1528412468,5
1137256667,5
3736186930,11
3240674203,47
804579210,23
2185622015,11
523107890,5
4105660651,1
778992242,59
2811018393,5
234665764,47
1430238478,1
765646626,5
1335207100,1
134334590,1
2305997389,5
4150453272,1
3722641608,55
850144627,55
4283666860,1
3804355030,68
2682049340,19
1246572757,19
3136668093,19
1945753265,35
2380305456,43
1007944705,35
3074591455,61
3497010573,101
2433696688,46
844148864,5
1369660302,35
3215262642,35
2733810084,18
3998533419,46
1616744080,1
3994925200,45
1989496108,89
3948105767,1
3639837210,11
2402560248,59
720654480,11
838740676,4
3385497005,18
1870841796,11
672201504,1
4045106119,1
1277604731,1
2102782405,11
2833999276,1
2406878118,11
773932435,46
520464111,5
378458871,11
1952374116,1
3043619397,59
3935678152,11
3722728635,11
150457155,5
1170351744,11
259083857,11
3086383701,11
684769876,55
3807504119,5
3944910654,5
2649840432,101
3670402749,26
932880652,16
2113337149,5
4284429277,1
2333731082,5
1355901833,8
1307911768,1
4156923885,11
2586727120,4
3287603461,11
1076230410,0
2753777757,27
356506228,5
48660008,18
4086818045,59
944626101,51
3209644722,6
3539210486,5
2185558448,42
126913671,101
2593915864,1
2202302264,19
3242025228,19
1470127042,35
3628164617,19
84355805,68
1951499885,19
813620156,1
1275026549,64
3378126650,35
2112144778,35
2266347051,27
1068102371,1
1318629763,59
3470922769,3
1675233149,89
261780183,113
1395213715,1
3940448589,1
2043745909,47
2170306803,1
3295802467,11
3551479515,1
2209201017,11
3279143130,11
2122034477,11
1656738769,11
2010287558,11
66238809,18
1664454819,16
2461277679,35
3425265925,11
1351082946,11
1721252270,11
3993445158,11
1896731263,59
1890727541,11
1643175513,1
1262603797,5
3472842612,11
3834229013,1
3564899608,86
3549829526,35
209486893,1
873370726,0
3945350005,11
980484206,11
833262623,18
1653285804,46
1556332804,59
2876829721,11
3568521280,5
993771785,101
2240409597,61
610266074,5
2730733241,11
474811707,11
1987708263,11
523229533,1
1518757253,11
2647707382,5
3598980806,46
3347643937,1
262289841,11
134539769,11
146391813,11
2005030816,5
267459326,11
619869708,5
3991337584,11
3258707704,201
4187616436,18
3518416187,11
609113281,11
2192396738,5
2158664337,1
1990794920,5
1254474075,1
991218482,101
213334982,1
800071550,1
892061908,27
3892167704,101
2936789071,11
879727616,11
3361197142,27
2168843647,1
155386722,5
326926640,6
865335843,59
663658574,40
2104795234,5
3885416502,5
2368710343,69
2666929692,8
3836135,13
2633545422,19
918619529,11
3602782436,1
372935507,1
4091336473,49
1747633658,85
947337218,38
2369214966,7
2226427908,4
687963757,32
3449974621,5
4294834649,27
2021949131,11
1951743230,1
3120518763,16
2679485779,24
2090284400,11
2840019146,1
3664961523,11
1338608419,101
1949128669,4
2624000215,11
2721417429,35
3343908602,59
3401534002,2
658443742,11
3607191031,11
1380395289,59
2903867145,59
4129487121,11
4294710591,8
2013650409,11
1914300095,11
3829858221,27
1830269814,22
1930812195,1
3803483461,11
3921937066,11
3504672632,6
2661601747,1
3334625974,46
3731140619,11
3250344670,1
1459859577,23
270926810,46
2510067331,11
1624523609,101
3629153034,11
1817586676,11
3351243966,46
2395786110,40
3668822785,11
671711660,11
1429669076,8
2070789249,11
3444452700,7
2216297614,1
1649462244,23
1862138605,11
2055833637,11
834618045,7
2975577076,5
3543368143,5
2604551232,47
1208165070,11
2473469965,5
758687775,5
4163186309,70
1953998130,11
820925103,11
345558413,11
2045101767,73
4017854863,1
2398053090,16
4046373707,16
3129511397,11
4184055309,11
2088906973,59
2133906593,18
3844043701,11
1061845826,11
236501847,11
2281396683,11
3643671268,5
86295093,1
1105254676,51
2104229848,1
1673944311,11
4071404007,1
570270911,11
594762193,8
3249046480,101
4167050806,5
2492874153,5
3160105473,5
2711615258,8
3737799640,11
1616547712,5
3877216049,23
2163066761,5
174946527,5
639194941,59
3371678177,20
1589333211,11
586019950,8
23857323,72
3524386800,5
4279879902,16
2433720083,7
2747814174,22
2345593338,69
2067381329,39
2171798683,11
1117694461,1
3956654542,1
4111955889,11
1484255394,1
3079110359,11
2659450769,5
3843266387,5
3059303674,11
273821784,59
4011866570,11
3601123532,39
3683739024,5
374012481,5
2145742797,11
1676040803,27
4252473376,11
2378705384,11
1679380226,41
4019891076,1
3719528423,91
1395654090,11
430167634,37
3537044611,5
1675520641,38
2227449508,5
2690601538,5
2927600560,1
1385619915,5
1658196114,5
702104300,35
4107128843,43
3544412910,1
1233916683,61
2207402739,35
3567600155,17
1044072492,19
2002479871,35
876935938,1
2403534701,1
3881471220,1
951105447,101
3823820238,1
3330660549,35
2962339326,12
612651043,59
2161169374,16
950793328,11
1423072253,46
2630581680,103
2205916085,8
3866377048,35
102057490,35
3859592149,32
725412651,25
53439703,76
2872135792,1
2252300477,18
2416397024,86
2174573965,39
2544241979,2
3591766451,11
1856289205,1
3571560093,51
899416621,17
2347798689,1
904366077,11
1739620392,11
3752313735,16
3554142298,1
1119925862,34
2344099114,14
1075836104,59
647915202,11
2474948188,21
1068567044,11
889648843,1
2414096067,39
2666063745,1
3485328432,1
3777684881,1
4264131678,11
3404210023,11
3961680230,11
4075096309,1
1937072385,1
2213718057,1
867328516,2
3519240888,8
251449600,11
3170744699,1
2110823665,37
4247626286,1
3891133201,16
2398611272,1
2313260282,5
211430949,15
2737717180,46
1323339224,46
4084860991,41
2389333602,11
237312198,5
1089714447,5
2827565319,1
2943412190,11
1901667760,5
303761955,4
3205146286,11
1824910489,11
2367442181,44
2818457886,46
184037041,16
1843353576,11
2525665409,101
271708905,73
725229586,23
1501424555,5
3653678083,11
1052442196,5
2446397090,11
1263751981,59
4147654179,1
2441369771,5
1049431749,5
1585562943,11
4166438736,11
2409365321,0
2900690324,1
3295921206,8
228742031,5
993869617,38
1354555464,11
2328357237,33
1499864419,1
3891589207,5
400469943,5
3403483080,11
30263917,11
1433520829,47
3903859920,11
2558866020,5
2347188215,18
3117808936,5
3450201378,18
3646536945,8
3123694740,11
590855642,11
3578632918,101
3641756381,43
2575303403,18
1392332122,5
1103524517,11
1347482901,5
370050636,11
1513815217,5
2314544476,81
1499653481,8
125244010,11
1112059122,11
2135631895,11
1195496563,11
1602793743,10
126212726,11
3240017497,5
1230898360,11
2598526829,11
119718890,11
3925193924,5
4242719322,1
1066972905,38
3815745457,11
4259006284,11
3650251675,11
2536891872,5
2336485053,11
1149672129,8
3675528242,14
1313394435,1
1647687859,59
3064149130,5
1243952040,5
