,0
2784201334,62
2481410827,45
3182396570,16
2796408411,115
550218448,17
1570956111,104
2588605027,17
4294924655,10
3445419728,2
2645934274,7
582941081,133
669776709,3
3655065349,17
192214591,45
29111804,2
705697355,39
3612679800,7
2596068451,45
3122972162,17
1497638294,17
2671696570,5
2837833343,43
317673318,45
2037083914,10
539538961,2
1943931031,31
4188949701,17
1385581107,60
3054887119,10
2616268870,2
3570520647,45
1637328129,17
2105326924,10
2198033169,17
1202878152,17
2854792848,18
753705315,10
309367524,17
1133921844,10
2984433776,2
580105876,89
596374507,16
3733550837,43
3892135313,2
1664305878,58
3987333791,2
790625924,39
1234599881,58
851690795,58
3227168547,58
3162202677,58
13165604,7
412607989,17
1905370086,17
3960140017,7
3680625360,18
686698687,39
2856575266,2
2903254226,2
3121827929,2
2601165687,1
3878026037,17
334969650,17
433330365,17
2182700361,45
2584611847,17
2577778241,2
764186525,10
824149048,17
3287171207,17
3495673355,17
415782894,17
2715154069,17
1107656627,34
3393232260,17
3178048036,10
1528412468,10
1137256667,10
3736186930,17
3240674203,40
804579210,16
2185622015,17
523107890,10
4105660651,2
778992242,53
2811018393,10
234665764,40
1430238478,2
765646626,10
1335207100,2
134334590,2
2305997389,10
4150453272,2
3722641608,43
850144627,43
4283666860,2
3804355030,47
2682049340,13
1246572757,13
3136668093,13
1945753265,58
2380305456,52
1007944705,58
3074591455,72
3497010573,135
2433696688,45
844148864,10
1369660302,58
3215262642,58
2733810084,7
3998533419,45
1616744080,2
3994925200,57
1989496108,85
3948105767,2
3639837210,17
2402560248,53
720654480,17
838740676,3
3385497005,7
1870841796,17
672201504,2
4045106119,2
1277604731,2
2102782405,17
2833999276,2
2406878118,17
773932435,45
520464111,10
378458871,17
1952374116,2
3043619397,53
3935678152,17
3722728635,17
150457155,10
1170351744,17
259083857,17
3086383701,17
684769876,43
3807504119,10
3944910654,10
2649840432,116
3670402749,37
932880652,18
2113337149,10
4284429277,2
2333731082,10
1355901833,1
1307911768,2
4156923885,17
2586727120,3
3287603461,17
1076230410,38
2753777757,34
356506228,10
48660008,7
4086818045,53
944626101,54
3209644722,5
3539210486,10
2185558448,42
126913671,109
2593915864,2
2202302264,13
3242025228,13
1470127042,58
3628164617,13
84355805,47
1951499885,13
813620156,2
1275026549,63
3378126650,58
2112144778,58
2266347051,34
1068102371,2
1318629763,53
3470922769,0
1675233149,85
261780183,115
1395213715,2
3940448589,2
2043745909,40
2170306803,2
3295802467,17
3551479515,2
2209201017,17
3279143130,17
2122034477,17
1656738769,17
2010287558,17
66238809,7
1664454819,18
2461277679,58
3425265925,17
1351082946,17
1721252270,17
3993445158,17
1896731263,53
1890727541,17
1643175513,2
1262603797,10
3472842612,17
3834229013,2
3564899608,84
3549829526,58
209486893,2
873370726,38
3945350005,17
980484206,17
833262623,7
1653285804,45
1556332804,53
2876829721,17
3568521280,10
993771785,111
2240409597,72
610266074,10
2730733241,17
474811707,17
1987708263,17
523229533,2
1518757253,17
2647707382,10
3598980806,45
3347643937,2
262289841,17
134539769,17
146391813,17
2005030816,10
267459326,17
619869708,10
3991337584,17
3258707704,139
4187616436,7
3518416187,17
609113281,17
2192396738,10
2158664337,2
1990794920,10
1254474075,2
991218482,125
213334982,2
800071550,2
892061908,34
3892167704,117
2936789071,17
879727616,17
3361197142,34
2168843647,2
155386722,10
326926640,5
865335843,53
663658574,48
