,0
2784201334,46
2481410827,45
3182396570,27
2796408411,0
550218448,20
1570956111,0
2588605027,20
4294924655,24
3445419728,1
2645934274,14
582941081,0
669776709,3
3655065349,20
192214591,45
29111804,1
705697355,60
3612679800,14
2596068451,45
3122972162,20
1497638294,20
2671696570,18
2837833343,35
317673318,45
2037083914,24
539538961,1
1943931031,29
4188949701,20
1385581107,63
3054887119,24
2616268870,1
3570520647,45
1637328129,20
2105326924,24
2198033169,20
1202878152,20
2854792848,2
753705315,24
309367524,20
1133921844,24
2984433776,1
580105876,0
596374507,27
3733550837,35
3892135313,1
1664305878,47
3987333791,1
790625924,60
1234599881,47
851690795,47
3227168547,47
3162202677,47
13165604,14
412607989,20
1905370086,20
3960140017,14
3680625360,2
686698687,60
2856575266,1
2903254226,1
3121827929,1
2601165687,10
3878026037,20
334969650,20
433330365,20
2182700361,45
2584611847,20
2577778241,1
764186525,24
824149048,20
3287171207,20
3495673355,20
415782894,20
2715154069,20
1107656627,36
3393232260,20
3178048036,24
1528412468,24
1137256667,24
3736186930,20
3240674203,48
804579210,27
2185622015,20
523107890,24
4105660651,1
778992242,64
2811018393,24
234665764,48
1430238478,1
765646626,24
1335207100,1
134334590,1
2305997389,24
4150453272,1
3722641608,35
850144627,35
4283666860,1
3804355030,59
2682049340,15
1246572757,15
3136668093,15
1945753265,47
2380305456,31
1007944705,47
3074591455,68
3497010573,0
2433696688,45
844148864,24
1369660302,47
3215262642,47
2733810084,14
3998533419,45
1616744080,1
3994925200,56
1989496108,67
3948105767,1
3639837210,20
2402560248,64
720654480,20
838740676,3
3385497005,14
1870841796,20
672201504,1
4045106119,1
1277604731,1
2102782405,20
2833999276,1
2406878118,20
773932435,45
520464111,24
378458871,20
1952374116,1
3043619397,64
3935678152,20
3722728635,20
150457155,24
1170351744,20
259083857,20
3086383701,20
684769876,35
3807504119,24
3944910654,24
2649840432,0
3670402749,0
932880652,2
2113337149,24
4284429277,1
2333731082,24
1355901833,10
1307911768,1
4156923885,20
2586727120,3
3287603461,20
1076230410,23
2753777757,36
356506228,24
48660008,14
4086818045,64
944626101,58
3209644722,18
3539210486,24
2185558448,42
126913671,0
2593915864,1
2202302264,15
3242025228,15
1470127042,47
3628164617,15
84355805,59
1951499885,15
813620156,1
1275026549,50
3378126650,47
2112144778,47
2266347051,36
1068102371,1
1318629763,64
3470922769,9
1675233149,67
261780183,0
1395213715,1
3940448589,1
2043745909,48
2170306803,1
3295802467,20
3551479515,1
2209201017,20
3279143130,20
2122034477,20
1656738769,20
2010287558,20
66238809,14
1664454819,2
2461277679,47
3425265925,20
1351082946,20
1721252270,20
3993445158,20
1896731263,64
1890727541,20
1643175513,1
1262603797,24
3472842612,20
3834229013,1
3564899608,0
3549829526,47
209486893,1
873370726,23
3945350005,20
980484206,20
833262623,14
1653285804,45
1556332804,64
