,0
2784201334,0
2481410827,55
3182396570,31
2796408411,108
550218448,16
1570956111,76
2588605027,16
4294924655,7
3445419728,4
2645934274,10
582941081,0
669776709,6
3655065349,16
192214591,55
29111804,4
705697355,26
3612679800,10
2596068451,55
3122972162,16
1497638294,16
2671696570,9
2837833343,54
317673318,55
2037083914,7
539538961,4
1943931031,21
4188949701,16
1385581107,59
3054887119,7
2616268870,4
3570520647,55
1637328129,16
2105326924,7
2198033169,16
1202878152,16
2854792848,14
753705315,7
309367524,16
1133921844,7
2984433776,4
580105876,75
596374507,31
3733550837,54
3892135313,4
1664305878,47
3987333791,4
790625924,26
1234599881,47
851690795,47
3227168547,47
3162202677,47
13165604,10
412607989,16
1905370086,16
3960140017,10
3680625360,14
686698687,26
2856575266,4
2903254226,4
3121827929,4
2601165687,5
3878026037,16
334969650,16
433330365,16
2182700361,55
2584611847,16
2577778241,4
764186525,7
824149048,16
3287171207,16
3495673355,16
415782894,16
2715154069,16
1107656627,39
3393232260,16
3178048036,7
1528412468,7
1137256667,7
3736186930,16
3240674203,52
804579210,31
2185622015,16
523107890,7
4105660651,4
778992242,57
2811018393,7
234665764,52
1430238478,4
765646626,7
1335207100,4
134334590,4
2305997389,7
4150453272,4
3722641608,54
850144627,54
4283666860,4
3804355030,65
2682049340,13
1246572757,13
3136668093,13
1945753265,47
2380305456,44
1007944705,47
3074591455,61
3497010573,0
2433696688,55
844148864,7
1369660302,47
3215262642,47
2733810084,10
3998533419,55
1616744080,4
3994925200,50
1989496108,81
3948105767,4
3639837210,16
2402560248,57
720654480,16
838740676,6
3385497005,10
1870841796,16
672201504,4
4045106119,4
1277604731,4
2102782405,16
2833999276,4
2406878118,16
773932435,55
520464111,7
378458871,16
1952374116,4
3043619397,57
3935678152,16
3722728635,16
150457155,7
1170351744,16
259083857,16
3086383701,16
684769876,54
3807504119,7
3944910654,7
2649840432,0
3670402749,24
932880652,14
2113337149,7
4284429277,4
2333731082,7
1355901833,5
1307911768,4
4156923885,16
2586727120,6
3287603461,16
1076230410,35
2753777757,39
356506228,7
48660008,10
4086818045,57
944626101,53
3209644722,9
3539210486,7
2185558448,33
126913671,0
2593915864,4
2202302264,13
3242025228,13
1470127042,47
3628164617,13
84355805,65
1951499885,13
813620156,4
1275026549,58
3378126650,47
2112144778,47
2266347051,39
1068102371,4
1318629763,57
3470922769,2
1675233149,81
261780183,108
1395213715,4
3940448589,4
2043745909,52
2170306803,4
3295802467,16
3551479515,4
2209201017,16
3279143130,16
2122034477,16
1656738769,16
2010287558,16
66238809,10
1664454819,14
2461277679,47
3425265925,16
1351082946,16
1721252270,16
3993445158,16
1896731263,57
1890727541,16
1643175513,4
1262603797,7
3472842612,16
3834229013,4
3564899608,78
3549829526,47
209486893,4
873370726,35
3945350005,16
980484206,16
833262623,10
1653285804,55
1556332804,57
2876829721,16
3568521280,7
993771785,96
2240409597,61
610266074,7
2730733241,16
474811707,16
1987708263,16
523229533,4
1518757253,16
2647707382,7
3598980806,55
3347643937,4
262289841,16
134539769,16
146391813,16
2005030816,7
267459326,16
619869708,7
3991337584,16
3258707704,113
4187616436,10
3518416187,16
609113281,16
2192396738,7
2158664337,4
1990794920,7
1254474075,4
991218482,107
213334982,4
800071550,4
892061908,39
3892167704,0
2936789071,16
879727616,16
3361197142,39
2168843647,4
155386722,7
326926640,9
865335843,57
663658574,37
2104795234,7
3885416502,7
2368710343,69
2666929692,5
3836135,18
2633545422,13
918619529,16
3602782436,4
372935507,4
4091336473,49
1747633658,76
947337218,36
2369214966,8
2226427908,6
687963757,21
3449974621,7
4294834649,39
2021949131,16
1951743230,4
3120518763,14
2679485779,20
2090284400,16
2840019146,4
3664961523,16
1338608419,96
1949128669,6
2624000215,16
2721417429,47
3343908602,57
3401534002,1
658443742,16
3607191031,16
1380395289,57
2903867145,57
4129487121,16
4294710591,5
2013650409,16
1914300095,16
3829858221,39
1830269814,27
1930812195,4
3803483461,16
3921937066,16
3504672632,9
2661601747,4
3334625974,55
3731140619,16
3250344670,4
1459859577,31
270926810,55
2510067331,16
1624523609,96
3629153034,16
1817586676,16
3351243966,55
2395786110,37
3668822785,16
671711660,16
1429669076,5
2070789249,16
3444452700,8
2216297614,4
1649462244,31
1862138605,16
2055833637,16
834618045,8
2975577076,7
3543368143,7
2604551232,52
1208165070,16
2473469965,7
758687775,7
4163186309,62
1953998130,16
820925103,16
345558413,16
2045101767,75
4017854863,4
2398053090,14
4046373707,14
