,0
2784201334,60
2481410827,52
3182396570,13
2796408411,100
550218448,11
1570956111,90
2588605027,11
4294924655,15
3445419728,1
2645934274,3
582941081,91
669776709,2
3655065349,11
192214591,52
29111804,1
705697355,55
3612679800,3
2596068451,52
3122972162,11
1497638294,11
2671696570,8
2837833343,38
317673318,52
2037083914,15
539538961,1
1943931031,32
4188949701,11
1385581107,46
3054887119,15
2616268870,1
3570520647,52
1637328129,11
2105326924,15
2198033169,11
1202878152,11
2854792848,0
753705315,15
309367524,11
1133921844,15
2984433776,1
580105876,77
596374507,13
3733550837,38
3892135313,1
1664305878,35
3987333791,1
790625924,55
1234599881,35
851690795,35
3227168547,35
3162202677,35
13165604,3
412607989,11
1905370086,11
3960140017,3
3680625360,0
686698687,55
2856575266,1
2903254226,1
3121827929,1
2601165687,5
3878026037,11
334969650,11
433330365,11
2182700361,52
2584611847,11
2577778241,1
764186525,15
824149048,11
3287171207,11
3495673355,11
415782894,11
2715154069,11
1107656627,31
3393232260,11
3178048036,15
1528412468,15
1137256667,15
3736186930,11
3240674203,57
804579210,13
2185622015,11
523107890,15
4105660651,1
778992242,65
2811018393,15
234665764,57
1430238478,1
765646626,15
1335207100,1
134334590,1
2305997389,15
4150453272,1
3722641608,38
850144627,38
4283666860,1
3804355030,62
2682049340,21
1246572757,21
3136668093,21
1945753265,35
2380305456,45
1007944705,35
3074591455,58
3497010573,91
2433696688,52
844148864,15
1369660302,35
3215262642,35
2733810084,3
3998533419,52
1616744080,1
3994925200,51
1989496108,66
3948105767,1
3639837210,11
2402560248,65
720654480,11
838740676,2
3385497005,3
1870841796,11
672201504,1
4045106119,1
1277604731,1
2102782405,11
2833999276,1
2406878118,11
773932435,52
520464111,15
378458871,11
1952374116,1
3043619397,65
3935678152,11
3722728635,11
150457155,15
1170351744,11
259083857,11
3086383701,11
684769876,38
3807504119,15
3944910654,15
2649840432,170
3670402749,40
932880652,0
2113337149,15
4284429277,1
2333731082,15
1355901833,5
1307911768,1
4156923885,11
2586727120,2
3287603461,11
1076230410,49
2753777757,31
356506228,15
48660008,3
4086818045,65
944626101,68
3209644722,8
3539210486,15
2185558448,29
126913671,91
2593915864,1
2202302264,21
3242025228,21
1470127042,35
3628164617,21
84355805,62
1951499885,21
813620156,1
1275026549,48
3378126650,35
2112144778,35
2266347051,31
1068102371,1
1318629763,65
3470922769,7
1675233149,66
261780183,100
1395213715,1
3940448589,1
2043745909,57
2170306803,1
3295802467,11
3551479515,1
2209201017,11
3279143130,11
2122034477,11
1656738769,11
2010287558,11
66238809,3
1664454819,0
2461277679,35
3425265925,11
1351082946,11
1721252270,11
3993445158,11
1896731263,65
1890727541,11
1643175513,1
1262603797,15
3472842612,11
3834229013,1
3564899608,83
3549829526,35
209486893,1
873370726,49
3945350005,11
980484206,11
833262623,3
1653285804,52
1556332804,65
2876829721,11
3568521280,15
993771785,91
2240409597,58
610266074,15
2730733241,11
474811707,11
1987708263,11
523229533,1
1518757253,11
2647707382,15
3598980806,52
3347643937,1
262289841,11
134539769,11
146391813,11
2005030816,15
267459326,11
619869708,15
3991337584,11
3258707704,91
4187616436,3
3518416187,11
609113281,11
2192396738,15
2158664337,1
1990794920,15
1254474075,1
991218482,91
213334982,1
800071550,1
892061908,31
3892167704,91
2936789071,11
879727616,11
3361197142,31
2168843647,1
155386722,15
326926640,8
865335843,65
663658574,47
2104795234,15
3885416502,15
2368710343,82
2666929692,5
3836135,28
2633545422,21
918619529,11
3602782436,1
372935507,1
4091336473,54
1747633658,90
947337218,24
2369214966,18
2226427908,2
687963757,32
3449974621,15
4294834649,31
2021949131,11
1951743230,1
3120518763,0
2679485779,26
2090284400,11
2840019146,1
3664961523,11
1338608419,91
1949128669,2
2624000215,11
2721417429,35
3343908602,65
3401534002,4
658443742,11
3607191031,11
1380395289,65
2903867145,65
4129487121,11
4294710591,5
2013650409,11
1914300095,11
3829858221,31
1830269814,17
1930812195,1
3803483461,11
3921937066,11
3504672632,8
2661601747,1
3334625974,52
3731140619,11
3250344670,1
1459859577,13
270926810,52
2510067331,11
1624523609,91
3629153034,11
1817586676,11
3351243966,52
2395786110,47
3668822785,11
671711660,11
1429669076,5
2070789249,11
3444452700,18
2216297614,1
1649462244,13
1862138605,11
2055833637,11
834618045,18
2975577076,15
3543368143,15
2604551232,57
1208165070,11
2473469965,15
758687775,15
4163186309,64
1953998130,11
820925103,11
345558413,11
2045101767,77
4017854863,1
2398053090,0
4046373707,0
3129511397,11
4184055309,11
2088906973,65
2133906593,3
3844043701,11
1061845826,11
236501847,11
2281396683,11
3643671268,15
86295093,1
1105254676,68
2104229848,1
1673944311,11
4071404007,1
570270911,11
594762193,5
3249046480,91
4167050806,15
2492874153,15
3160105473,15
2711615258,5
3737799640,11
1616547712,15
3877216049,13
2163066761,15
174946527,15
639194941,65
3371678177,14
1589333211,11
586019950,5
23857323,78
3524386800,15
4279879902,0
2433720083,18
2747814174,17
2345593338,82
2067381329,55
2171798683,11
1117694461,1
3956654542,1
4111955889,11
1484255394,1
3079110359,11
2659450769,15
3843266387,15
3059303674,11
273821784,65
4011866570,11
3601123532,55
3683739024,15
374012481,15
2145742797,11
1676040803,31
4252473376,11
2378705384,11
1679380226,34
4019891076,1
3719528423,75
1395654090,11
430167634,33
3537044611,15
1675520641,24
2227449508,15
2690601538,15
2927600560,1
1385619915,15
1658196114,15
702104300,35
4107128843,45
3544412910,1
1233916683,58
2207402739,35
3567600155,19
1044072492,21
2002479871,35
876935938,1
2403534701,1
3881471220,1
951105447,91
3823820238,1
3330660549,35
2962339326,10
612651043,65
2161169374,0
950793328,11
1423072253,52
2630581680,86
2205916085,5
3866377048,35
102057490,35
3859592149,32
725412651,30
53439703,73
2872135792,1
2252300477,3
2416397024,83
2174573965,55
2544241979,4
3591766451,11
1856289205,1
3571560093,68
899416621,19
2347798689,1
904366077,11
1739620392,11
3752313735,0
3554142298,1
1119925862,27
2344099114,6
1075836104,65
647915202,11
2474948188,23
1068567044,11
889648843,1
2414096067,55
2666063745,1
3485328432,1
3777684881,1
4264131678,11
3404210023,11
3961680230,11
4075096309,1
1937072385,1
2213718057,1
867328516,4
3519240888,5
251449600,11
3170744699,1
2110823665,33
4247626286,1
3891133201,0
2398611272,1
2313260282,15
211430949,20
2737717180,52
1323339224,52
4084860991,34
2389333602,11
237312198,15
1089714447,15
2827565319,1
2943412190,11
1901667760,15
303761955,2
3205146286,11
1824910489,11
2367442181,37
2818457886,52
184037041,0
1843353576,11
2525665409,91
271708905,77
725229586,13
1501424555,15
3653678083,11
1052442196,15
2446397090,11
1263751981,65
4147654179,1
2441369771,15
1049431749,15
1585562943,11
4166438736,11
2409365321,49
2900690324,1
3295921206,5
228742031,15
993869617,24
1354555464,11
2328357237,25
1499864419,1
3891589207,15
400469943,15
3403483080,11
30263917,11
1433520829,57
3903859920,11
2558866020,15
2347188215,3
3117808936,15
3450201378,3
3646536945,5
3123694740,11
590855642,11
3578632918,91
3641756381,45
2575303403,3
1392332122,15
1103524517,11
1347482901,15
370050636,11
1513815217,15
2314544476,87
1499653481,5
125244010,11
1112059122,11
2135631895,11
1195496563,11
1602793743,12
126212726,11
3240017497,15
1230898360,11
2598526829,11
119718890,11
3925193924,15
4242719322,1
1066972905,24
3815745457,11
4259006284,11
3650251675,11
2536891872,15
2336485053,11
1149672129,5
3675528242,6
1313394435,1
1647687859,65
3064149130,15
1243952040,15
1781522162,31
2262437239,1
1466934152,1
626476092,21
2989979638,11
347259932,15
2727173753,11
1210246507,15
297224907,11
669486057,77
4011920689,15
3912813697,15
1257991985,11
4141927486,64
899387713,11
2239880103,83
774276116,91
1042808217,15
2917452774,65
740744780,1
760894253,33
374284772,15
2913859608,15
2213258027,38
987771288,11
3054639210,15
692319584,1
274310268,65
3125050387,21
662065953,1
2593902211,35
