,0
2784201334,61
2481410827,54
3182396570,22
2796408411,101
550218448,17
1570956111,90
2588605027,17
4294924655,13
3445419728,3
2645934274,6
582941081,104
669776709,2
3655065349,17
192214591,54
29111804,3
705697355,38
3612679800,6
2596068451,54
3122972162,17
1497638294,17
2671696570,12
2837833343,30
317673318,54
2037083914,13
539538961,3
1943931031,11
4188949701,17
1385581107,60
3054887119,13
2616268870,3
3570520647,54
1637328129,17
2105326924,13
2198033169,17
1202878152,17
2854792848,9
753705315,13
309367524,17
1133921844,13
2984433776,3
580105876,74
596374507,22
3733550837,30
3892135313,3
1664305878,58
3987333791,3
790625924,38
1234599881,58
851690795,58
3227168547,58
3162202677,58
13165604,6
412607989,17
1905370086,17
3960140017,6
3680625360,9
686698687,38
2856575266,3
2903254226,3
3121827929,3
2601165687,10
3878026037,17
334969650,17
433330365,17
2182700361,54
2584611847,17
2577778241,3
764186525,13
824149048,17
3287171207,17
3495673355,17
415782894,17
2715154069,17
1107656627,56
3393232260,17
3178048036,13
1528412468,13
1137256667,13
3736186930,17
3240674203,46
804579210,22
2185622015,17
523107890,13
4105660651,3
778992242,52
2811018393,13
234665764,46
1430238478,3
765646626,13
1335207100,3
134334590,3
2305997389,13
4150453272,3
3722641608,30
850144627,30
4283666860,3
3804355030,64
2682049340,19
1246572757,19
3136668093,19
1945753265,58
2380305456,35
1007944705,58
3074591455,53
3497010573,104
2433696688,54
844148864,13
1369660302,58
3215262642,58
2733810084,6
3998533419,54
1616744080,3
3994925200,50
1989496108,76
3948105767,3
3639837210,17
2402560248,52
720654480,17
838740676,2
3385497005,6
1870841796,17
672201504,3
4045106119,3
1277604731,3
2102782405,17
2833999276,3
2406878118,17
773932435,54
520464111,13
378458871,17
1952374116,3
3043619397,52
3935678152,17
3722728635,17
150457155,13
1170351744,17
259083857,17
3086383701,17
684769876,30
3807504119,13
3944910654,13
2649840432,104
3670402749,21
932880652,9
2113337149,13
4284429277,3
2333731082,13
1355901833,10
1307911768,3
