,0
2784201334,0
2481410827,0
3182396570,0
2796408411,0
550218448,0
1570956111,0
2588605027,0
4294924655,0
3445419728,3
2645934274,9
582941081,0
669776709,5
3655065349,0
192214591,0
29111804,3
705697355,0
3612679800,9
2596068451,0
3122972162,0
1497638294,0
2671696570,0
2837833343,0
317673318,0
2037083914,0
539538961,3
1943931031,0
4188949701,0
1385581107,0
3054887119,0
2616268870,3
3570520647,0
1637328129,0
2105326924,0
2198033169,0
1202878152,0
2854792848,0
753705315,0
309367524,0
1133921844,0
2984433776,3
580105876,0
596374507,0
3733550837,0
3892135313,3
1664305878,0
3987333791,3
790625924,0
1234599881,0
851690795,0
3227168547,0
3162202677,0
13165604,9
412607989,0
1905370086,0
3960140017,9
3680625360,0
686698687,0
2856575266,3
2903254226,3
3121827929,3
2601165687,4
3878026037,0
334969650,0
433330365,0
2182700361,0
2584611847,0
2577778241,3
764186525,0
824149048,0
3287171207,0
3495673355,0
415782894,0
2715154069,0
1107656627,0
3393232260,0
3178048036,0
1528412468,0
1137256667,0
3736186930,0
3240674203,0
804579210,0
2185622015,0
523107890,0
4105660651,3
778992242,0
2811018393,0
234665764,0
1430238478,3
765646626,0
1335207100,3
134334590,3
2305997389,0
4150453272,3
3722641608,0
850144627,0
4283666860,3
3804355030,0
2682049340,0
1246572757,0
3136668093,0
1945753265,0
2380305456,0
1007944705,0
3074591455,0
3497010573,0
2433696688,0
844148864,0
1369660302,0
3215262642,0
2733810084,9
3998533419,0
1616744080,3
3994925200,0
1989496108,0
3948105767,3
3639837210,0
2402560248,0
720654480,0
838740676,5
3385497005,9
1870841796,0
672201504,3
4045106119,3
1277604731,3
2102782405,0
2833999276,3
2406878118,0
773932435,0
520464111,0
378458871,0
1952374116,3
3043619397,0
3935678152,0
3722728635,0
150457155,0
1170351744,0
259083857,0
3086383701,0
684769876,0
3807504119,0
3944910654,0
2649840432,0
3670402749,0
932880652,0
2113337149,0
4284429277,3
2333731082,0
1355901833,4
1307911768,3
4156923885,0
2586727120,5
3287603461,0
1076230410,0
2753777757,0
356506228,0
48660008,9
4086818045,0
944626101,0
3209644722,0
3539210486,0
2185558448,0
126913671,0
2593915864,3
2202302264,0
3242025228,0
1470127042,0
3628164617,0
84355805,0
1951499885,0
813620156,3
1275026549,0
3378126650,0
2112144778,0
2266347051,0
1068102371,3
1318629763,0
3470922769,8
1675233149,0
261780183,0
1395213715,3
3940448589,3
2043745909,0
2170306803,3
3295802467,0
3551479515,3
2209201017,0
3279143130,0
2122034477,0
1656738769,0
2010287558,0
66238809,9
1664454819,0
2461277679,0
3425265925,0
1351082946,0
1721252270,0
3993445158,0
1896731263,0
1890727541,0
1643175513,3
1262603797,0
3472842612,0
3834229013,3
3564899608,0
3549829526,0
209486893,3
873370726,0
3945350005,0
980484206,0
833262623,9
1653285804,0
1556332804,0
2876829721,0
3568521280,0
993771785,0
2240409597,0
610266074,0
2730733241,0
474811707,0
1987708263,0
523229533,3
1518757253,0
2647707382,0
3598980806,0
3347643937,3
262289841,0
134539769,0
146391813,0
2005030816,0
267459326,0
619869708,0
3991337584,0
3258707704,0
4187616436,9
3518416187,0
609113281,0
2192396738,0
2158664337,3
1990794920,0
1254474075,3
991218482,0
213334982,3
800071550,3
892061908,0
3892167704,0
2936789071,0
879727616,0
3361197142,0
2168843647,3
155386722,0
326926640,0
865335843,0
663658574,0
2104795234,0
3885416502,0
2368710343,0
2666929692,4
3836135,0
2633545422,0
918619529,0
3602782436,3
372935507,3
4091336473,0
1747633658,0
947337218,0
2369214966,0
2226427908,5
687963757,0
3449974621,0
4294834649,0
2021949131,0
1951743230,3
3120518763,0
2679485779,0
2090284400,0
2840019146,3
3664961523,0
1338608419,0
1949128669,5
2624000215,0
2721417429,0
3343908602,0
3401534002,1
658443742,0
3607191031,0
1380395289,0
2903867145,0
4129487121,0
4294710591,4
2013650409,0
1914300095,0
3829858221,0
1830269814,0
1930812195,3
3803483461,0
3921937066,0
3504672632,0
2661601747,3
3334625974,0
3731140619,0
3250344670,3
1459859577,0
270926810,0
2510067331,0
1624523609,0
3629153034,0
1817586676,0
3351243966,0
2395786110,0
3668822785,0
671711660,0
1429669076,4
2070789249,0
3444452700,0
2216297614,3
1649462244,0
1862138605,0
2055833637,0
834618045,0
2975577076,0
3543368143,0
2604551232,0
1208165070,0
2473469965,0
758687775,0
4163186309,0
1953998130,0
820925103,0
345558413,0
2045101767,0
4017854863,3
2398053090,0
4046373707,0
3129511397,0
4184055309,0
2088906973,0
2133906593,9
3844043701,0
1061845826,0
236501847,0
2281396683,0
3643671268,0
86295093,3
1105254676,0
2104229848,3
1673944311,0
4071404007,3
570270911,0
594762193,4
3249046480,0
4167050806,0
2492874153,0
3160105473,0
2711615258,4
3737799640,0
1616547712,0
3877216049,0
2163066761,0
174946527,0
639194941,0
3371678177,0
1589333211,0
586019950,4
23857323,0
3524386800,0
4279879902,0
2433720083,0
2747814174,0
2345593338,0
2067381329,0
2171798683,0
1117694461,3
3956654542,3
4111955889,0
1484255394,3
3079110359,0
2659450769,0
3843266387,0
3059303674,0
273821784,0
4011866570,0
3601123532,0
3683739024,0
374012481,0
2145742797,0
1676040803,0
4252473376,0
2378705384,0
1679380226,0
4019891076,3
3719528423,0
1395654090,0
430167634,0
3537044611,0
1675520641,0
2227449508,0
2690601538,0
2927600560,3
1385619915,0
1658196114,0
702104300,0
4107128843,0
3544412910,3
1233916683,0
2207402739,0
3567600155,0
1044072492,0
2002479871,0
876935938,3
2403534701,3
3881471220,3
951105447,0
3823820238,3
3330660549,0
2962339326,2
612651043,0
2161169374,0
950793328,0
1423072253,0
2630581680,0
2205916085,4
3866377048,0
102057490,0
3859592149,0
725412651,0
53439703,0
2872135792,3
2252300477,9
2416397024,0
2174573965,0
2544241979,1
3591766451,0
1856289205,3
3571560093,0
899416621,0
2347798689,3
904366077,0
1739620392,0
3752313735,0
3554142298,3
1119925862,0
2344099114,0
1075836104,0
647915202,0
2474948188,0
1068567044,0
889648843,3
2414096067,0
2666063745,3
3485328432,3
3777684881,3
4264131678,0
3404210023,0
3961680230,0
4075096309,3
1937072385,3
2213718057,3
867328516,1
3519240888,4
251449600,0
3170744699,3
2110823665,0
4247626286,3
3891133201,0
2398611272,3
2313260282,0
211430949,6
2737717180,0
1323339224,0
4084860991,0
2389333602,0
237312198,0
1089714447,0
2827565319,3
2943412190,0
1901667760,0
303761955,5
3205146286,0
1824910489,0
2367442181,0
2818457886,0
184037041,0
1843353576,0
2525665409,0
271708905,0
725229586,0
1501424555,0
3653678083,0
1052442196,0
2446397090,0
1263751981,0
4147654179,3
2441369771,0
1049431749,0
1585562943,0
4166438736,0
2409365321,0
2900690324,3
3295921206,4
228742031,0
993869617,0
1354555464,0
2328357237,0
1499864419,3
3891589207,0
400469943,0
3403483080,0
30263917,0
1433520829,0
3903859920,0
2558866020,0
2347188215,9
3117808936,0
3450201378,9
3646536945,4
3123694740,0
590855642,0
3578632918,0
3641756381,0
2575303403,9
1392332122,0
1103524517,0
1347482901,0
370050636,0
1513815217,0
2314544476,0
1499653481,4
125244010,0
1112059122,0
2135631895,0
1195496563,0
1602793743,0
126212726,0
3240017497,0
1230898360,0
2598526829,0
119718890,0
3925193924,0
4242719322,3
1066972905,0
3815745457,0
4259006284,0
3650251675,0
2536891872,0
2336485053,0
1149672129,4
3675528242,0
1313394435,3
1647687859,0
3064149130,0
1243952040,0
1781522162,0
2262437239,3
1466934152,3
626476092,0
2989979638,0
347259932,0
2727173753,0
1210246507,0
297224907,0
669486057,0
4011920689,0
3912813697,0
1257991985,0
4141927486,0
899387713,0
2239880103,0
774276116,0
1042808217,0
2917452774,0
740744780,3
760894253,0
374284772,0
2913859608,0
2213258027,0
987771288,0
3054639210,0
692319584,3
274310268,0
3125050387,0
662065953,3
2593902211,0
4215605592,3
4053944855,0
1152977332,4
937842024,0
3923770475,0
2179488862,3
3787124631,4
1873388440,3
4087155639,3
1243573724,4
1554212594,0
4224173189,0
348908398,3
3412233622,0
761554025,0
3440698984,0
1857978363,0
3523327623,0
1306146919,3
2058801001,0
1844962848,0
2744322274,4
3925403777,0
4042442556,0
2906143578,0
1228353559,0
810705690,0
2849298668,0
1739020027,0
3718454282,3
2787044691,3
2382377469,0
1516224961,4
3338108770,3
4009218771,0
246529993,0
1043540890,0
3941794397,5
3277516516,0
3170788932,3
3401560540,0
1677403140,0
3316981866,0
1151803568,0
3142607275,0
496160166,0
4010305606,0
3657130505,0
1007863595,0
1002329174,0
2952895973,0
3059319080,0
3610381899,3
1218456180,3
3558977715,3
748169509,0
2104047702,0
2682888678,0
2794759181,0
3469900052,0
2663636579,0
4199829333,0
595718514,3
2579576033,0
955131266,0
487028478,0
3519765108,0
4056232577,5
65405455,0
321334615,0
1395227806,0
720117918,3
369213537,0
2464169849,0
153581770,0
2502497313,0
1544724681,0
2098210693,0
2285419753,0
1388731014,0
3600375973,0
1197591496,0
4039696145,0
1843136812,0
3791121788,0
1091578663,0
3351971109,0
3545175125,0
3289672658,0
1303425680,0
3477678588,0
2645038556,0
2881535332,0
1402462712,3
601846415,0
253239475,3
2787910246,0
879266005,0
2495034724,0
1642305155,0
3683063352,0
1115224114,0
2704831261,0
51378965,0
2870201280,0
2825943251,0
623748621,0
1805216837,8
733566533,0
2246079254,0
4088072072,0
4129621097,0
1935031434,0
60358093,0
2457602895,0
1204231885,0
1765991500,0
2598651230,0
766710595,0
111563582,3
4039540982,0
3430541226,0
1360336961,0
2761548411,0
2397815898,0
2785063322,0
898275569,0
340803306,0
956512076,0
1767525875,0
2503269274,0
591587546,0
2984946930,0
2397890393,0
2604467754,3
1539483874,0
2798816840,0
3472538457,0
1444827475,5
3170909080,0
1178840900,0
53565603,4
2685006567,0
4000652527,0
2378805562,0
2139003767,0
18979008,0
3488326656,0
2673911499,0
3579175298,0
2516092308,3
1383982240,0
2544944455,3
2338130545,0
3067722224,0
2450387696,0
1895161408,0
515243475,0
2174245195,0
212878766,9
3772234317,0
4010525553,0
1687174654,0
1566785292,0
1624966388,0
1686626011,0
2522470135,5
3202762480,0
2918890467,0
3676376782,0
2833864835,0
3198299577,0
1764807997,0
1184821210,3
1401651059,0
4234004917,3
4173448555,0
2952227898,0
202029554,3
3602829010,0
4017711329,0
1422000060,3
2046939440,0
1616773449,3
4175510221,3
1283043481,0
1079667974,0
2658185885,0
2049186856,0
1505160177,3
194992793,0
1708726945,0
3600307092,0
3868096548,0
2938758330,0
2009874398,0
4263833690,0
3470136303,0
101701162,3
633322805,0
1141875853,0
2443461087,4
4045079125,0
3510094859,4
3493024983,0
3140509313,3
305944639,0
16466164,0
1123940162,0
2883572833,3
2914485167,0
3446611004,0
3927880286,0
4205094760,0
3988806797,3
168655826,0
2963438707,0
4284776833,0
2724515572,0
4275199815,0
196325593,0
211266905,9
2090537547,3
3829506261,3
2471871948,0
2400326743,0
3694023266,3
2546420077,3
2537862279,0
129024365,0
3419655786,0
3091878969,3
3955356253,3
1024534383,3
4121868391,0
1751885515,0
3085521554,0
2873474889,0
1881319793,0
89361188,3
4089598157,3
2681122085,0
2055578446,0
4016271999,0
2077252255,0
1011098683,0
2231004828,0
2933301797,0
52648050,4
394440196,0
2543479975,0
3465744414,0
3319195729,3
371509285,0
3789111404,1
1745035589,0
1790206179,0
3234540836,0
1104795010,0
826517866,3
924828621,0
930586467,0
3778432605,0
3414099556,0
3342660723,4
1288691811,3
2005623794,0
1067211428,0
630191877,0
1104519922,3
73949845,0
1263827862,0
3762195145,0
2251596032,0
1346148156,0
3550606813,0
159304573,0
579398133,3
1034686110,0
2989603507,0
2060501517,0
2114365016,0
2507929057,5
3124432884,0
1086807324,3
1060261668,0
2448477238,0
1371834877,0
4173950198,0
250519133,0
3996888924,0
3854508531,0
1216972856,0
1194377474,0
3524284693,0
1673600860,0
3787494745,0
3593390970,0
807791123,0
1477620711,3
763130546,0
1356854099,0
3058944116,0
4133875492,0
1857245367,0
494279820,0
1197691581,9
1995397845,0
2687989662,0
3856330558,0
1609318147,0
2851128385,0
2825040280,0
1397681051,0
