,0
2784201334,62
2481410827,51
3182396570,13
2796408411,104
550218448,0
1570956111,98
2588605027,0
4294924655,14
3445419728,1
2645934274,10
582941081,99
669776709,6
3655065349,0
192214591,51
29111804,1
705697355,37
3612679800,10
2596068451,51
3122972162,0
1497638294,0
2671696570,9
2837833343,39
317673318,51
2037083914,14
539538961,1
1943931031,36
4188949701,0
1385581107,58
3054887119,14
2616268870,1
3570520647,51
1637328129,0
2105326924,14
2198033169,0
1202878152,0
2854792848,25
753705315,14
309367524,0
1133921844,14
2984433776,1
580105876,94
596374507,13
3733550837,39
3892135313,1
1664305878,57
3987333791,1
790625924,37
1234599881,57
851690795,57
3227168547,57
3162202677,57
13165604,10
412607989,0
1905370086,0
3960140017,10
3680625360,25
686698687,37
2856575266,1
2903254226,1
3121827929,1
2601165687,3
3878026037,0
334969650,0
433330365,0
2182700361,51
2584611847,0
2577778241,1
764186525,14
824149048,0
3287171207,0
3495673355,0
415782894,0
2715154069,0
1107656627,47
3393232260,0
3178048036,14
1528412468,14
1137256667,14
3736186930,0
3240674203,38
804579210,13
2185622015,0
523107890,14
4105660651,1
778992242,70
2811018393,14
234665764,38
1430238478,1
765646626,14
1335207100,1
134334590,1
2305997389,14
4150453272,1
3722641608,39
850144627,39
4283666860,1
3804355030,54
2682049340,17
1246572757,17
3136668093,17
1945753265,57
2380305456,49
1007944705,57
3074591455,60
3497010573,99
2433696688,51
844148864,14
1369660302,57
3215262642,57
2733810084,10
3998533419,51
1616744080,1
3994925200,41
1989496108,96
3948105767,1
3639837210,0
2402560248,70
720654480,0
838740676,6
3385497005,10
1870841796,0
672201504,1
4045106119,1
1277604731,1
2102782405,0
2833999276,1
2406878118,0
773932435,51
520464111,14
378458871,0
1952374116,1
3043619397,70
3935678152,0
3722728635,0
150457155,14
1170351744,0
259083857,0
3086383701,0
684769876,39
3807504119,14
3944910654,14
2649840432,99
3670402749,35
932880652,25
2113337149,14
4284429277,1
2333731082,14
1355901833,3
1307911768,1
4156923885,0
2586727120,6
3287603461,0
1076230410,45
2753777757,47
356506228,14
48660008,10
4086818045,70
944626101,63
3209644722,9
3539210486,14
2185558448,33
126913671,99
2593915864,1
2202302264,17
3242025228,17
1470127042,57
3628164617,17
84355805,54
1951499885,17
813620156,1
1275026549,46
3378126650,57
2112144778,57
2266347051,47
1068102371,1
1318629763,70
3470922769,5
1675233149,96
261780183,104
1395213715,1
3940448589,1
2043745909,38
2170306803,1
3295802467,0
3551479515,1
2209201017,0
3279143130,0
2122034477,0
1656738769,0
2010287558,0
66238809,10
1664454819,25
2461277679,57
3425265925,0
1351082946,0
1721252270,0
3993445158,0
1896731263,70
1890727541,0
1643175513,1
1262603797,14
3472842612,0
3834229013,1
3564899608,78
3549829526,57
209486893,1
873370726,45
3945350005,0
980484206,0
833262623,10
1653285804,51
1556332804,70
2876829721,0
3568521280,14
993771785,99
2240409597,60
610266074,14
2730733241,0
474811707,0
1987708263,0
523229533,1
1518757253,0
2647707382,14
3598980806,51
3347643937,1
262289841,0
134539769,0
146391813,0
2005030816,14
267459326,0
619869708,14
3991337584,0
3258707704,159
4187616436,10
3518416187,0
609113281,0
2192396738,14
2158664337,1
1990794920,14
1254474075,1
991218482,99
213334982,1
800071550,1
892061908,47
3892167704,99
2936789071,0
879727616,0
3361197142,47
2168843647,1
155386722,14
326926640,9
865335843,70
663658574,40
2104795234,14
3885416502,14
2368710343,75
2666929692,3
3836135,22
2633545422,17
918619529,0
3602782436,1
372935507,1
4091336473,48
1747633658,98
947337218,31
2369214966,12
2226427908,6
687963757,36
3449974621,14
4294834649,47
2021949131,0
1951743230,1
3120518763,25
2679485779,23
2090284400,0
2840019146,1
3664961523,0
1338608419,99
1949128669,6
2624000215,0
2721417429,57
3343908602,70
3401534002,2
658443742,0
3607191031,0
1380395289,70
2903867145,70
4129487121,0
4294710591,3
2013650409,0
1914300095,0
3829858221,47
1830269814,24
1930812195,1
3803483461,0
3921937066,0
3504672632,9
2661601747,1
3334625974,51
3731140619,0
3250344670,1
1459859577,13
270926810,51
2510067331,0
1624523609,99
3629153034,0
1817586676,0
3351243966,51
2395786110,40
3668822785,0
671711660,0
1429669076,3
2070789249,0
3444452700,12
2216297614,1
1649462244,13
1862138605,0
2055833637,0
834618045,12
2975577076,14
3543368143,14
2604551232,38
1208165070,0
2473469965,14
758687775,14
4163186309,67
1953998130,0
820925103,0
345558413,0
2045101767,94
4017854863,1
2398053090,25
4046373707,25
3129511397,0
4184055309,0
2088906973,70
2133906593,10
3844043701,0
1061845826,0
236501847,0
2281396683,0
3643671268,14
86295093,1
1105254676,63
2104229848,1
1673944311,0
4071404007,1
570270911,0
594762193,3
3249046480,99
4167050806,14
2492874153,14
3160105473,14
2711615258,3
3737799640,0
1616547712,14
3877216049,13
2163066761,14
174946527,14
639194941,70
3371678177,20
1589333211,0
586019950,3
23857323,87
3524386800,14
4279879902,25
2433720083,12
2747814174,24
2345593338,75
2067381329,37
2171798683,0
1117694461,1
3956654542,1
4111955889,0
1484255394,1
3079110359,0
2659450769,14
3843266387,14
3059303674,0
273821784,70
4011866570,0
3601123532,37
3683739024,14
374012481,14
2145742797,0
1676040803,47
4252473376,0
2378705384,0
1679380226,21
4019891076,1
3719528423,99
1395654090,0
430167634,27
3537044611,14
1675520641,31
2227449508,14
2690601538,14
2927600560,1
1385619915,14
1658196114,14
702104300,57
4107128843,49
3544412910,1
1233916683,60
2207402739,57
3567600155,16
1044072492,17
2002479871,57
876935938,1
2403534701,1
3881471220,1
951105447,99
3823820238,1
3330660549,57
2962339326,8
612651043,70
2161169374,25
950793328,0
1423072253,51
2630581680,84
2205916085,3
3866377048,57
102057490,57
3859592149,36
725412651,28
53439703,95
2872135792,1
2252300477,10
2416397024,78
2174573965,37
2544241979,2
3591766451,0
1856289205,1
3571560093,63
899416621,16
2347798689,1
904366077,0
1739620392,0
3752313735,25
3554142298,1
1119925862,32
2344099114,11
1075836104,70
647915202,0
2474948188,15
1068567044,0
889648843,1
2414096067,37
2666063745,1
3485328432,1
3777684881,1
4264131678,0
3404210023,0
3961680230,0
4075096309,1
1937072385,1
2213718057,1
867328516,2
3519240888,3
251449600,0
3170744699,1
2110823665,27
4247626286,1
3891133201,25
2398611272,1
2313260282,14
211430949,19
2737717180,51
1323339224,51
4084860991,21
2389333602,0
237312198,14
1089714447,14
2827565319,1
2943412190,0
1901667760,14
303761955,6
3205146286,0
1824910489,0
2367442181,34
2818457886,51
184037041,25
1843353576,0
2525665409,99
271708905,94
725229586,13
1501424555,14
3653678083,0
1052442196,14
2446397090,0
1263751981,70
4147654179,1
2441369771,14
1049431749,14
1585562943,0
4166438736,0
2409365321,45
2900690324,1
3295921206,3
228742031,14
993869617,31
1354555464,0
2328357237,29
1499864419,1
3891589207,14
400469943,14
3403483080,0
30263917,0
1433520829,38
3903859920,0
2558866020,14
2347188215,10
3117808936,14
3450201378,10
3646536945,3
3123694740,0
590855642,0
3578632918,99
3641756381,49
2575303403,10
1392332122,14
1103524517,0
1347482901,14
370050636,0
1513815217,14
2314544476,91
1499653481,3
125244010,0
1112059122,0
2135631895,0
1195496563,0
1602793743,4
126212726,0
3240017497,14
1230898360,0
2598526829,0
119718890,0
3925193924,14
4242719322,1
