,0
2784201334,58
2481410827,41
3182396570,19
2796408411,104
550218448,15
1570956111,79
2588605027,15
4294924655,12
3445419728,6
2645934274,10
582941081,104
669776709,1
3655065349,15
192214591,41
29111804,6
705697355,34
3612679800,10
2596068451,41
3122972162,15
1497638294,15
2671696570,9
2837833343,53
317673318,41
2037083914,12
539538961,6
1943931031,32
4188949701,15
1385581107,57
3054887119,12
2616268870,6
3570520647,41
1637328129,15
2105326924,12
2198033169,15
1202878152,15
2854792848,5
753705315,12
309367524,15
1133921844,12
2984433776,6
580105876,83
596374507,19
3733550837,53
3892135313,6
1664305878,43
3987333791,6
790625924,34
1234599881,43
851690795,43
3227168547,43
3162202677,43
13165604,10
412607989,15
1905370086,15
3960140017,10
3680625360,5
686698687,34
2856575266,6
2903254226,6
3121827929,6
2601165687,2
3878026037,15
334969650,15
433330365,15
2182700361,41
2584611847,15
2577778241,6
764186525,12
824149048,15
3287171207,15
3495673355,15
415782894,15
2715154069,15
1107656627,50
3393232260,15
3178048036,12
1528412468,12
1137256667,12
3736186930,15
3240674203,31
804579210,19
2185622015,15
523107890,12
4105660651,6
778992242,68
2811018393,12
234665764,31
1430238478,6
765646626,12
1335207100,6
134334590,6
2305997389,12
4150453272,6
3722641608,53
850144627,53
4283666860,6
3804355030,60
2682049340,16
1246572757,16
3136668093,16
1945753265,43
2380305456,52
1007944705,43
3074591455,65
3497010573,104
2433696688,41
844148864,12
1369660302,43
3215262642,43
2733810084,10
3998533419,41
1616744080,6
3994925200,54
1989496108,82
3948105767,6
3639837210,15
2402560248,68
720654480,15
838740676,1
3385497005,10
1870841796,15
672201504,6
4045106119,6
1277604731,6
2102782405,15
2833999276,6
2406878118,15
773932435,41
520464111,12
378458871,15
1952374116,6
3043619397,68
3935678152,15
3722728635,15
150457155,12
1170351744,15
259083857,15
3086383701,15
684769876,53
3807504119,12
3944910654,12
2649840432,104
3670402749,40
932880652,5
2113337149,12
4284429277,6
2333731082,12
1355901833,2
1307911768,6
4156923885,15
2586727120,1
3287603461,15
1076230410,38
2753777757,50
356506228,12
48660008,10
4086818045,68
944626101,51
3209644722,9
3539210486,12
2185558448,45
126913671,104
2593915864,6
2202302264,16
3242025228,16
1470127042,43
3628164617,16
84355805,60
1951499885,16
813620156,6
1275026549,56
3378126650,43
2112144778,43
2266347051,50
1068102371,6
1318629763,68
3470922769,4
1675233149,82
261780183,104
1395213715,6
3940448589,6
2043745909,31
2170306803,6
3295802467,15
3551479515,6
2209201017,15
3279143130,15
2122034477,15
1656738769,15
2010287558,15
66238809,10
1664454819,5
2461277679,43
3425265925,15
1351082946,15
1721252270,15
3993445158,15
1896731263,68
1890727541,15
1643175513,6
1262603797,12
3472842612,15
3834229013,6
3564899608,74
3549829526,43
209486893,6
873370726,38
3945350005,15
980484206,15
833262623,10
1653285804,41
1556332804,68
2876829721,15
3568521280,12
993771785,87
2240409597,65
610266074,12
2730733241,15
474811707,15
1987708263,15
523229533,6
1518757253,15
2647707382,12
3598980806,41
3347643937,6
262289841,15
134539769,15
146391813,15
2005030816,12
267459326,15
619869708,12
3991337584,15
3258707704,104
4187616436,10
3518416187,15
609113281,15
2192396738,12
2158664337,6
1990794920,12
1254474075,6
991218482,104
213334982,6
800071550,6
892061908,50
3892167704,104
2936789071,15
879727616,15
3361197142,50
2168843647,6
155386722,12
326926640,9
865335843,68
663658574,37
2104795234,12
3885416502,12
2368710343,88
2666929692,2
3836135,22
2633545422,16
918619529,15
3602782436,6
372935507,6
4091336473,44
1747633658,79
947337218,26
2369214966,8
2226427908,1
687963757,32
3449974621,12
4294834649,50
2021949131,15
1951743230,6
3120518763,5
2679485779,23
2090284400,15
2840019146,6
3664961523,15
1338608419,87
1949128669,1
2624000215,15
2721417429,43
3343908602,68
3401534002,3
658443742,15
3607191031,15
1380395289,68
2903867145,68
4129487121,15
4294710591,2
2013650409,15
1914300095,15
3829858221,50
1830269814,20
1930812195,6
3803483461,15
3921937066,15
3504672632,9
2661601747,6
3334625974,41
3731140619,15
3250344670,6
1459859577,19
270926810,41
2510067331,15
1624523609,87
3629153034,15
1817586676,15
3351243966,41
2395786110,37
3668822785,15
671711660,15
1429669076,2
2070789249,15
3444452700,8
2216297614,6
1649462244,19
1862138605,15
2055833637,15
834618045,8
2975577076,12
3543368143,12
2604551232,31
1208165070,15
2473469965,12
758687775,12
4163186309,59
1953998130,15
820925103,15
345558413,15
2045101767,83
4017854863,6
2398053090,5
4046373707,5
3129511397,15
4184055309,15
2088906973,68
2133906593,10
3844043701,15
1061845826,15
236501847,15
2281396683,15
3643671268,12
86295093,6
1105254676,51
2104229848,6
1673944311,15
4071404007,6
570270911,15
594762193,2
3249046480,104
4167050806,12
2492874153,12
3160105473,12
2711615258,2
3737799640,15
1616547712,12
3877216049,19
2163066761,12
174946527,12
639194941,68
3371678177,14
1589333211,15
586019950,2
23857323,101
3524386800,12
4279879902,5
2433720083,8
2747814174,20
2345593338,88
2067381329,34
2171798683,15
1117694461,6
3956654542,6
4111955889,15
1484255394,6
3079110359,15
2659450769,12
3843266387,12
3059303674,15
273821784,68
4011866570,15
3601123532,34
3683739024,12
374012481,12
2145742797,15
1676040803,50
4252473376,15
2378705384,15
1679380226,33
4019891076,6
3719528423,104
1395654090,15
430167634,35
3537044611,12
1675520641,26
2227449508,12
2690601538,12
2927600560,6
1385619915,12
1658196114,12
702104300,43
4107128843,52
3544412910,6
1233916683,65
2207402739,43
3567600155,18
1044072492,16
2002479871,43
876935938,6
2403534701,6
3881471220,6
951105447,104
3823820238,6
3330660549,43
2962339326,17
612651043,68
2161169374,5
950793328,15
1423072253,41
2630581680,90
2205916085,2
3866377048,43
102057490,43
3859592149,32
725412651,28
53439703,78
2872135792,6
2252300477,10
2416397024,74
2174573965,34
2544241979,3
3591766451,15
1856289205,6
3571560093,51
899416621,18
2347798689,6
904366077,15
1739620392,15
3752313735,5
3554142298,6
1119925862,24
2344099114,13
1075836104,68
647915202,15
2474948188,25
1068567044,15
889648843,6
2414096067,34
2666063745,6
3485328432,6
3777684881,6
4264131678,15
3404210023,15
3961680230,15
4075096309,6
1937072385,6
2213718057,6
867328516,3
3519240888,2
251449600,15
