,0
2784201334,59
2481410827,38
3182396570,7
2796408411,113
550218448,14
1570956111,83
2588605027,14
4294924655,16
3445419728,1
2645934274,15
582941081,87
669776709,2
3655065349,14
192214591,38
29111804,1
705697355,31
3612679800,15
2596068451,38
3122972162,14
1497638294,14
2671696570,5
2837833343,56
317673318,38
2037083914,16
539538961,1
1943931031,28
4188949701,14
1385581107,64
3054887119,16
2616268870,1
3570520647,38
1637328129,14
2105326924,16
2198033169,14
1202878152,14
2854792848,12
753705315,16
309367524,14
1133921844,16
2984433776,1
580105876,67
596374507,7
3733550837,56
3892135313,1
1664305878,42
3987333791,1
790625924,31
1234599881,42
851690795,42
3227168547,42
3162202677,42
13165604,15
412607989,14
1905370086,14
3960140017,15
3680625360,12
686698687,31
2856575266,1
2903254226,1
3121827929,1
2601165687,168
3878026037,14
334969650,14
433330365,14
2182700361,38
2584611847,14
2577778241,1
764186525,16
824149048,14
3287171207,14
3495673355,14
415782894,14
2715154069,14
1107656627,26
3393232260,14
3178048036,16
1528412468,16
1137256667,16
3736186930,14
3240674203,53
804579210,7
2185622015,14
523107890,16
4105660651,1
778992242,62
2811018393,16
234665764,53
1430238478,1
765646626,16
1335207100,1
134334590,1
2305997389,16
4150453272,1
3722641608,56
850144627,56
4283666860,1
3804355030,45
2682049340,21
1246572757,21
3136668093,21
1945753265,42
2380305456,36
1007944705,42
3074591455,73
3497010573,87
2433696688,38
844148864,16
1369660302,42
3215262642,42
2733810084,15
3998533419,38
1616744080,1
3994925200,57
1989496108,82
3948105767,1
3639837210,14
2402560248,62
720654480,14
838740676,2
3385497005,15
1870841796,14
672201504,1
4045106119,1
1277604731,1
2102782405,14
2833999276,1
2406878118,14
773932435,38
520464111,16
378458871,14
1952374116,1
3043619397,62
3935678152,14
3722728635,14
150457155,16
1170351744,14
259083857,14
3086383701,14
684769876,56
3807504119,16
3944910654,16
2649840432,87
3670402749,32
932880652,12
2113337149,16
4284429277,1
2333731082,16
1355901833,168
1307911768,1
4156923885,14
2586727120,2
3287603461,14
1076230410,34
2753777757,26
356506228,16
48660008,15
4086818045,62
944626101,51
3209644722,5
3539210486,16
2185558448,54
126913671,87
2593915864,1
2202302264,21
3242025228,21
1470127042,42
3628164617,21
84355805,45
1951499885,21
813620156,1
1275026549,48
3378126650,42
2112144778,42
2266347051,26
1068102371,1
1318629763,62
3470922769,6
1675233149,82
261780183,113
1395213715,1
3940448589,1
2043745909,53
2170306803,1
3295802467,14
3551479515,1
2209201017,14
3279143130,14
2122034477,14
1656738769,14
2010287558,14
66238809,15
1664454819,12
2461277679,42
3425265925,14
1351082946,14
1721252270,14
3993445158,14
1896731263,62
1890727541,14
1643175513,1
1262603797,16
3472842612,14
3834229013,1
3564899608,94
3549829526,42
209486893,1
873370726,34
3945350005,14
980484206,14
833262623,15
1653285804,38
1556332804,62
2876829721,14
3568521280,16
993771785,271
2240409597,73
610266074,16
2730733241,14
474811707,14
1987708263,14
523229533,1
1518757253,14
2647707382,16
3598980806,38
3347643937,1
262289841,14
134539769,14
146391813,14
2005030816,16
267459326,14
619869708,16
3991337584,14
3258707704,87
4187616436,15
3518416187,14
609113281,14
2192396738,16
2158664337,1
1990794920,16
1254474075,1
991218482,87
213334982,1
800071550,1
892061908,26
3892167704,87
2936789071,14
879727616,14
3361197142,26
2168843647,1
155386722,16
326926640,5
865335843,62
663658574,49
2104795234,16
3885416502,16
2368710343,72
2666929692,168
3836135,22
2633545422,21
918619529,14
3602782436,1
372935507,1
4091336473,47
1747633658,83
947337218,30
2369214966,11
2226427908,2
687963757,28
3449974621,16
4294834649,26
2021949131,14
1951743230,1
3120518763,12
2679485779,13
2090284400,14
2840019146,1
3664961523,14
1338608419,271
1949128669,2
2624000215,14
2721417429,42
3343908602,62
3401534002,3
658443742,14
3607191031,14
1380395289,62
2903867145,62
4129487121,14
4294710591,168
2013650409,14
1914300095,14
3829858221,26
1830269814,19
1930812195,1
3803483461,14
3921937066,14
3504672632,5
2661601747,1
3334625974,38
3731140619,14
3250344670,1
1459859577,7
270926810,38
2510067331,14
1624523609,271
3629153034,14
1817586676,14
3351243966,38
2395786110,49
3668822785,14
671711660,14
1429669076,168
2070789249,14
3444452700,11
2216297614,1
1649462244,7
1862138605,14
2055833637,14
834618045,11
2975577076,16
3543368143,16
2604551232,53
1208165070,14
2473469965,16
758687775,16
4163186309,69
1953998130,14
820925103,14
345558413,14
2045101767,67
4017854863,1
2398053090,12
4046373707,12
3129511397,14
4184055309,14
2088906973,62
2133906593,15
3844043701,14
1061845826,14
236501847,14
2281396683,14
3643671268,16
86295093,1
1105254676,51
2104229848,1
1673944311,14
4071404007,1
570270911,14
594762193,168
3249046480,299
4167050806,16
2492874153,16
3160105473,16
2711615258,168
3737799640,14
1616547712,16
3877216049,7
2163066761,16
174946527,16
639194941,62
3371678177,20
1589333211,14
586019950,168
23857323,79
3524386800,16
4279879902,12
2433720083,11
2747814174,19
2345593338,72
2067381329,31
2171798683,14
1117694461,1
3956654542,1
4111955889,14
1484255394,1
3079110359,14
2659450769,16
3843266387,16
3059303674,14
273821784,62
4011866570,14
3601123532,31
3683739024,16
374012481,16
2145742797,14
1676040803,26
4252473376,14
2378705384,14
1679380226,24
4019891076,1
3719528423,110
1395654090,14
430167634,35
3537044611,16
1675520641,30
2227449508,16
2690601538,16
2927600560,1
1385619915,16
1658196114,16
702104300,42
4107128843,36
3544412910,1
1233916683,73
2207402739,42
3567600155,23
1044072492,21
2002479871,42
876935938,1
2403534701,1
3881471220,1
951105447,87
3823820238,1
3330660549,42
2962339326,8
612651043,62
2161169374,12
950793328,14
1423072253,38
2630581680,84
2205916085,168
3866377048,42
102057490,42
3859592149,28
725412651,33
53439703,68
2872135792,1
2252300477,15
2416397024,94
2174573965,31
2544241979,3
3591766451,14
1856289205,1
3571560093,51
899416621,23
2347798689,1
904366077,14
1739620392,14
3752313735,12
3554142298,1
1119925862,29
2344099114,10
1075836104,62
647915202,14
2474948188,17
1068567044,14
889648843,1
2414096067,31
2666063745,1
3485328432,1
3777684881,1
4264131678,14
3404210023,14
3961680230,14
4075096309,1
1937072385,1
2213718057,1
867328516,3
3519240888,168
251449600,14
3170744699,1
2110823665,35
4247626286,1
3891133201,12
2398611272,1
2313260282,16
211430949,18
2737717180,38
1323339224,38
4084860991,24
2389333602,14
237312198,16
1089714447,16
2827565319,1
2943412190,14
1901667760,16
303761955,2
3205146286,14
1824910489,14
2367442181,50
2818457886,38
184037041,12
1843353576,14
2525665409,87
271708905,67
725229586,7
1501424555,16
3653678083,14
1052442196,16
2446397090,14
1263751981,62
4147654179,1
2441369771,16
1049431749,16
1585562943,14
4166438736,14
2409365321,34
2900690324,1
3295921206,168
228742031,16
993869617,30
1354555464,14
2328357237,39
1499864419,1
3891589207,16
400469943,16
3403483080,14
30263917,14
1433520829,53
