,0
2784201334,56
2481410827,54
3182396570,7
2796408411,113
550218448,12
1570956111,95
2588605027,12
4294924655,18
3445419728,1
2645934274,15
582941081,0
669776709,2
3655065349,12
192214591,54
29111804,1
705697355,46
3612679800,15
2596068451,54
3122972162,12
1497638294,12
2671696570,8
2837833343,36
317673318,54
2037083914,18
539538961,1
1943931031,37
4188949701,12
1385581107,59
3054887119,18
2616268870,1
3570520647,54
1637328129,12
2105326924,18
2198033169,12
1202878152,12
2854792848,11
753705315,18
309367524,12
1133921844,18
2984433776,1
580105876,73
596374507,7
3733550837,36
3892135313,1
1664305878,40
3987333791,1
790625924,46
1234599881,40
851690795,40
3227168547,40
3162202677,40
13165604,15
412607989,12
1905370086,12
3960140017,15
3680625360,11
686698687,46
2856575266,1
2903254226,1
3121827929,1
2601165687,4
3878026037,12
334969650,12
433330365,12
2182700361,54
2584611847,12
2577778241,1
764186525,18
824149048,12
3287171207,12
3495673355,12
415782894,12
2715154069,12
1107656627,49
3393232260,12
3178048036,18
1528412468,18
1137256667,18
3736186930,12
3240674203,38
804579210,7
2185622015,12
523107890,18
4105660651,1
778992242,53
2811018393,18
234665764,38
1430238478,1
765646626,18
1335207100,1
134334590,1
2305997389,18
4150453272,1
3722641608,36
850144627,36
4283666860,1
3804355030,69
2682049340,20
1246572757,20
3136668093,20
1945753265,40
2380305456,47
1007944705,40
3074591455,63
3497010573,0
2433696688,54
844148864,18
1369660302,40
3215262642,40
2733810084,15
3998533419,54
1616744080,1
3994925200,71
1989496108,84
3948105767,1
3639837210,12
2402560248,53
720654480,12
838740676,2
3385497005,15
1870841796,12
672201504,1
4045106119,1
1277604731,1
2102782405,12
2833999276,1
2406878118,12
773932435,54
520464111,18
378458871,12
1952374116,1
3043619397,53
3935678152,12
3722728635,12
150457155,18
1170351744,12
259083857,12
3086383701,12
684769876,36
3807504119,18
3944910654,18
2649840432,118
3670402749,0
932880652,11
2113337149,18
4284429277,1
2333731082,18
1355901833,4
1307911768,1
4156923885,12
2586727120,2
3287603461,12
1076230410,48
2753777757,49
356506228,18
48660008,15
4086818045,53
944626101,57
3209644722,8
3539210486,18
2185558448,24
126913671,108
2593915864,1
2202302264,20
3242025228,20
1470127042,40
3628164617,20
84355805,69
1951499885,20
813620156,1
1275026549,44
3378126650,40
2112144778,40
2266347051,49
1068102371,1
1318629763,53
3470922769,6
1675233149,84
261780183,113
1395213715,1
3940448589,1
2043745909,38
2170306803,1
3295802467,12
3551479515,1
2209201017,12
3279143130,12
2122034477,12
1656738769,12
2010287558,12
66238809,15
1664454819,11
2461277679,40
3425265925,12
1351082946,12
1721252270,12
3993445158,12
1896731263,53
1890727541,12
1643175513,1
1262603797,18
3472842612,12
3834229013,1
3564899608,80
3549829526,40
209486893,1
873370726,48
3945350005,12
980484206,12
833262623,15
1653285804,54
1556332804,53
2876829721,12
3568521280,18
993771785,104
2240409597,63
610266074,18
2730733241,12
474811707,12
1987708263,12
523229533,1
1518757253,12
2647707382,18
3598980806,54
3347643937,1
262289841,12
134539769,12
146391813,12
2005030816,18
267459326,12
619869708,18
3991337584,12
3258707704,0
4187616436,15
3518416187,12
609113281,12
2192396738,18
2158664337,1
1990794920,18
1254474075,1
991218482,105
213334982,1
800071550,1
892061908,49
3892167704,125
2936789071,12
879727616,12
3361197142,49
2168843647,1
155386722,18
326926640,8
865335843,53
663658574,43
2104795234,18
3885416502,18
2368710343,65
2666929692,4
3836135,21
2633545422,20
918619529,12
3602782436,1
372935507,1
4091336473,52
1747633658,95
947337218,25
2369214966,14
2226427908,2
687963757,37
3449974621,18
4294834649,49
2021949131,12
1951743230,1
3120518763,11
2679485779,29
2090284400,12
2840019146,1
3664961523,12
1338608419,104
1949128669,2
2624000215,12
2721417429,40
3343908602,53
3401534002,5
658443742,12
3607191031,12
1380395289,53
2903867145,53
4129487121,12
4294710591,4
2013650409,12
1914300095,12
3829858221,49
1830269814,16
1930812195,1
3803483461,12
3921937066,12
3504672632,8
2661601747,1
3334625974,54
3731140619,12
3250344670,1
1459859577,7
270926810,54
2510067331,12
1624523609,104
3629153034,12
1817586676,12
3351243966,54
2395786110,43
3668822785,12
671711660,12
1429669076,4
2070789249,12
3444452700,14
2216297614,1
1649462244,7
1862138605,12
2055833637,12
834618045,14
2975577076,18
