,0
2784201334,62
2481410827,45
3182396570,16
2796408411,100
550218448,14
1570956111,104
2588605027,14
4294924655,10
3445419728,1
2645934274,8
582941081,117
669776709,6
3655065349,14
192214591,45
29111804,1
705697355,35
3612679800,8
2596068451,45
3122972162,14
1497638294,14
2671696570,9
2837833343,43
317673318,45
2037083914,10
539538961,1
1943931031,30
4188949701,14
1385581107,57
3054887119,10
2616268870,1
3570520647,45
1637328129,14
2105326924,10
2198033169,14
1202878152,14
2854792848,15
753705315,10
309367524,14
1133921844,10
2984433776,1
580105876,75
596374507,16
3733550837,43
3892135313,1
1664305878,38
3987333791,1
790625924,35
1234599881,38
851690795,38
3227168547,38
3162202677,38
13165604,8
412607989,14
1905370086,14
3960140017,8
3680625360,15
686698687,35
2856575266,1
2903254226,1
3121827929,1
2601165687,3
3878026037,14
334969650,14
433330365,14
2182700361,45
2584611847,14
2577778241,1
764186525,10
824149048,14
3287171207,14
3495673355,14
415782894,14
2715154069,14
1107656627,42
3393232260,14
3178048036,10
1528412468,10
1137256667,10
3736186930,14
3240674203,44
804579210,16
2185622015,14
523107890,10
4105660651,1
778992242,0
2811018393,10
234665764,44
1430238478,1
765646626,10
1335207100,1
134334590,1
2305997389,10
4150453272,1
3722641608,43
850144627,43
4283666860,1
3804355030,58
2682049340,31
1246572757,31
3136668093,31
1945753265,38
2380305456,41
1007944705,38
3074591455,69
3497010573,117
2433696688,45
844148864,10
1369660302,38
3215262642,38
2733810084,8
3998533419,45
1616744080,1
3994925200,65
1989496108,70
3948105767,1
3639837210,14
2402560248,0
720654480,14
838740676,6
3385497005,8
1870841796,14
672201504,1
4045106119,1
1277604731,1
2102782405,14
2833999276,1
2406878118,14
773932435,45
520464111,10
378458871,14
1952374116,1
3043619397,0
3935678152,14
3722728635,14
150457155,10
1170351744,14
259083857,14
3086383701,14
684769876,43
3807504119,10
3944910654,10
2649840432,117
3670402749,33
932880652,15
2113337149,10
4284429277,1
2333731082,10
1355901833,3
1307911768,1
4156923885,14
2586727120,6
3287603461,14
1076230410,40
2753777757,42
356506228,10
48660008,8
4086818045,0
944626101,47
3209644722,9
3539210486,10
2185558448,48
126913671,117
2593915864,1
2202302264,31
3242025228,31
1470127042,38
3628164617,31
84355805,58
1951499885,31
813620156,1
1275026549,54
3378126650,38
2112144778,38
2266347051,42
1068102371,1
1318629763,0
3470922769,2
1675233149,70
261780183,100
1395213715,1
3940448589,1
2043745909,44
2170306803,1
3295802467,14
3551479515,1
2209201017,14
3279143130,14
2122034477,14
1656738769,14
2010287558,14
66238809,8
1664454819,15
2461277679,38
3425265925,14
1351082946,14
1721252270,14
3993445158,14
1896731263,0
1890727541,14
1643175513,1
1262603797,10
3472842612,14
3834229013,1
3564899608,68
3549829526,38
209486893,1
873370726,40
3945350005,14
980484206,14
833262623,8
1653285804,45
1556332804,0
2876829721,14
3568521280,10
993771785,111
2240409597,69
610266074,10
2730733241,14
474811707,14
1987708263,14
523229533,1
1518757253,14
2647707382,10
3598980806,45
3347643937,1
262289841,14
134539769,14
146391813,14
2005030816,10
267459326,14
619869708,10
3991337584,14
3258707704,117
4187616436,8
3518416187,14
609113281,14
2192396738,10
2158664337,1
1990794920,10
1254474075,1
991218482,117
213334982,1
800071550,1
892061908,42
3892167704,117
2936789071,14
879727616,14
3361197142,42
2168843647,1
155386722,10
326926640,9
865335843,0
663658574,51
