,0
2784201334,50
2481410827,42
3182396570,19
2796408411,99
550218448,16
1570956111,97
2588605027,16
4294924655,12
3445419728,1
2645934274,8
582941081,139
669776709,0
3655065349,16
192214591,42
29111804,1
705697355,47
3612679800,8
2596068451,42
3122972162,16
1497638294,16
2671696570,13
2837833343,56
317673318,42
2037083914,12
539538961,1
1943931031,23
4188949701,16
1385581107,43
3054887119,12
2616268870,1
3570520647,42
1637328129,16
2105326924,12
2198033169,16
1202878152,16
2854792848,15
753705315,12
309367524,16
1133921844,12
2984433776,1
580105876,90
596374507,19
3733550837,56
3892135313,1
1664305878,46
3987333791,1
790625924,47
1234599881,46
851690795,46
3227168547,46
3162202677,46
13165604,8
412607989,16
1905370086,16
3960140017,8
3680625360,15
686698687,47
2856575266,1
2903254226,1
3121827929,1
2601165687,2
3878026037,16
334969650,16
433330365,16
2182700361,42
2584611847,16
2577778241,1
764186525,12
824149048,16
3287171207,16
3495673355,16
415782894,16
2715154069,16
1107656627,33
3393232260,16
3178048036,12
1528412468,12
1137256667,12
3736186930,16
3240674203,39
804579210,19
2185622015,16
523107890,12
4105660651,1
778992242,65
2811018393,12
234665764,39
1430238478,1
765646626,12
1335207100,1
134334590,1
2305997389,12
4150453272,1
3722641608,56
850144627,56
4283666860,1
3804355030,58
2682049340,18
1246572757,18
3136668093,18
1945753265,46
2380305456,68
1007944705,46
3074591455,62
3497010573,0
2433696688,42
844148864,12
1369660302,46
3215262642,46
2733810084,8
3998533419,42
1616744080,1
3994925200,44
1989496108,59
3948105767,1
3639837210,16
2402560248,65
720654480,16
838740676,0
3385497005,8
1870841796,16
672201504,1
4045106119,1
1277604731,1
2102782405,16
2833999276,1
2406878118,16
773932435,42
520464111,12
378458871,16
1952374116,1
3043619397,65
3935678152,16
3722728635,16
150457155,12
1170351744,16
259083857,16
3086383701,16
684769876,56
3807504119,12
3944910654,12
2649840432,107
3670402749,45
932880652,15
2113337149,12
4284429277,1
2333731082,12
1355901833,2
1307911768,1
4156923885,16
2586727120,0
3287603461,16
1076230410,38
2753777757,33
356506228,12
48660008,8
4086818045,65
944626101,63
3209644722,13
3539210486,12
2185558448,32
126913671,133
2593915864,1
2202302264,18
3242025228,18
1470127042,46
3628164617,18
84355805,58
1951499885,18
813620156,1
1275026549,55
3378126650,46
2112144778,46
2266347051,33
1068102371,1
1318629763,65
3470922769,7
1675233149,59
261780183,99
1395213715,1
3940448589,1
2043745909,39
2170306803,1
3295802467,16
3551479515,1
2209201017,16
3279143130,16
2122034477,16
1656738769,16
2010287558,16
66238809,8
