"","USER_ID","ITEM_ID"
"518140","User_Crime_12",3418928664
"518141","User_Crime_12",1918044370
"518142","User_Crime_12",177019983
"518143","User_Crime_12",2643967395
"518144","User_Crime_12",117153261
"518145","User_Crime_12",3475386906
"518146","User_Crime_12",3496032978
"518147","User_Crime_12",2239009773
"518148","User_Crime_12",68912156
"518149","User_Crime_12",3074542518
"518150","User_Crime_12",55944269
"518151","User_Crime_12",748113508
"518152","User_Crime_12",3008888027
"518153","User_Crime_12",3284219242
"518154","User_Crime_12",2591011972
"518155","User_Crime_12",390971839
"518156","User_Crime_12",3837181536
"518157","User_Crime_12",3998483208
"518158","User_Crime_12",807677806
"518159","User_Crime_12",2741284296
"518160","User_Crime_12",2669167781
"518161","User_Crime_12",190953
"518162","User_Crime_12",860421593
"518163","User_Crime_12",2783776490
"518164","User_Crime_12",2641229927
"518165","User_Crime_12",952444377
"518166","User_Crime_12",2714456270
"518167","User_Crime_12",936889887
"518168","User_Crime_12",3939877828
"518169","User_Crime_12",255045207
"518170","User_Crime_12",3994925200
"518171","User_Crime_12",3899621719
"518172","User_Crime_12",2164243500
"518173","User_Crime_12",3351555709
"518174","User_Crime_12",2520040066
"518175","User_Crime_12",2655455448
"518176","User_Crime_12",2658322739
"518177","User_Crime_12",2989230400
"518178","User_Crime_12",1368380037
"518179","User_Crime_12",933290693
"518180","User_Crime_12",1939512253
"518181","User_Crime_12",199807162
"518182","User_Crime_12",594894474
"518183","User_Crime_12",3098392747
"518184","User_Crime_12",3264917141
"518185","User_Crime_12",3397008969
"518186","User_Crime_12",4171412927
"518187","User_Crime_12",3927575391
"518188","User_Crime_12",422563380
"518189","User_Crime_12",957461417
"518190","User_Crime_12",2380373503
"518191","User_Crime_12",2339066757
"518192","User_Crime_12",2084671071
"518193","User_Crime_12",349538698
"518194","User_Crime_12",3120149398
"518195","User_Crime_12",2341896056
"518196","User_Crime_12",2226798762
"518197","User_Crime_12",367501930
"518198","User_Crime_12",2273891610
"518199","User_Crime_12",1681764896
"518200","User_Crime_12",1880228758
"518201","User_Crime_12",1553906836
"518202","User_Crime_12",4261382255
"518203","User_Crime_12",1755517146
"518204","User_Crime_12",2302557136
"518205","User_Crime_12",1919943934
"518206","User_Crime_12",3421272462
"518207","User_Crime_12",2337416680
"518208","User_Crime_12",1004670535
"518209","User_Crime_12",903301296
"518210","User_Crime_12",4272756706
"518211","User_Crime_12",1726940804
"518212","User_Crime_12",3285414928
"518213","User_Crime_12",2897396006
"518214","User_Crime_12",3364251061
"518215","User_Crime_12",443445540
"518216","User_Crime_12",4106611043
"518217","User_Crime_12",586626740
"518218","User_Crime_12",3073888216
"518219","User_Crime_12",956255063
"518220","User_Crime_12",254917907
"518221","User_Crime_12",203693647
"518222","User_Crime_12",1366663865
"518223","User_Crime_12",3005621293
"518224","User_Crime_12",3251770294
"518225","User_Crime_12",3652304391
"518226","User_Crime_12",4098718791
"518227","User_Crime_12",2115949027
"518228","User_Crime_12",2613494130
"518229","User_Crime_12",3017678144
"518230","User_Crime_12",1513752272
"518231","User_Crime_12",561909672
"518232","User_Crime_12",1993230476
"518233","User_Crime_12",167031332
"518234","User_Crime_12",523277333
"518235","User_Crime_12",548612993
"518236","User_Crime_12",2474721109
"518237","User_Crime_12",3986319958
"518238","User_Crime_12",1239209779
"518239","User_Crime_12",965848526
"518240","User_Crime_12",2047929222
"518241","User_Crime_12",996771284
"518242","User_Crime_12",1301374504
"518243","User_Crime_12",1105049794
"518244","User_Crime_12",788565325
"518245","User_Crime_12",789941119
"518246","User_Crime_12",6612444
"518247","User_Crime_12",2180984931
"518248","User_Crime_12",2640088828
"518249","User_Crime_12",3742476685
"518250","User_Crime_12",242030904
"518251","User_Crime_12",3192723338
"518252","User_Crime_12",1956364933
"518253","User_Crime_12",2804012054
"518254","User_Crime_12",754146358
"518255","User_Crime_12",2404482408
"518256","User_Crime_12",2330730869
"518257","User_Crime_12",840132047
"518258","User_Crime_12",1957614421
"518259","User_Crime_12",76604516
"518260","User_Crime_12",630249781
"518261","User_Crime_12",2759733461
"518262","User_Crime_12",3503338591
"518263","User_Crime_12",3320165689
"518264","User_Crime_12",3439254888
"518265","User_Crime_12",980165528
"518266","User_Crime_12",3874339933
"518267","User_Crime_12",1309714308
"518268","User_Crime_12",2572359696
"518269","User_Crime_12",1618259373
"518270","User_Crime_12",1802774505
"518271","User_Crime_12",1044180639
"518272","User_Crime_12",77239319
"518273","User_Crime_12",2139751779
"518274","User_Crime_12",1506013979
"518275","User_Crime_12",2786497096
"518276","User_Crime_12",3886231933
"518277","User_Crime_12",1203895369
"518278","User_Crime_12",54825806
"518279","User_Crime_12",1804550971
"518280","User_Crime_12",1002435081
"518281","User_Crime_12",2419309439
"518282","User_Crime_12",3826830713
"518283","User_Crime_12",1649470308
"518284","User_Crime_12",2646685290
"518285","User_Crime_12",3510075599
"518286","User_Crime_12",3696495486
"518287","User_Crime_12",3555016561
"518288","User_Crime_12",2686003716
"518289","User_Crime_12",1222293494
"518290","User_Crime_12",15621141
"518291","User_Crime_12",846617664
"518292","User_Crime_12",3115025845
"518293","User_Crime_12",3050655890
"518294","User_Crime_12",53351464
"518295","User_Crime_12",2016326061
"518296","User_Crime_12",2519872787
"518297","User_Crime_12",2559400061
"518298","User_Crime_12",1996419779
"518299","User_Crime_12",2085050496
"518300","User_Crime_12",3680692267
"518301","User_Crime_12",3097765594
"518302","User_Crime_12",1414016306
"518303","User_Crime_12",2395330024
"518304","User_Crime_12",2620185120
"518305","User_Crime_12",4023493057
